StockCode,TotalRevenue,TotalQuantity,Orders,Customers,AverageUnitPrice,Description,RevenuePercentage
84927F,166.35,295,40,36,0.7971428571428573,PSYCHEDELIC TILE HOOK,0.0018717912674732723
84929,545.1600000000001,2244,62,57,0.2770967741935484,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,0.006134209362042255
84931A,209.1,82,22,20,2.55,PINK SCOTTIE DOG W FLOWER PATTERN,0.0023528196815669443
84931B,334.04999999999995,131,25,21,2.55,BLUE SCOTTIE DOG W FLOWER PATTERN,0.0037587729059179228
84944,1014.7499999999999,563,71,62,2.1555555555555554,SET OF 6 KASHMIR FOLKART BAUBLES,0.011418095513486642
84945,8259.25,10267,306,208,0.8538585209003215,MULTI COLOUR SILVER T-LIGHT HOLDER,0.09293412699656521
84946,19193.170000000002,16436,677,415,1.2384604105571848,ANTIQUE SILVER T-LIGHT GLASS,0.21596397956795904
84947,9271.84,8219,278,177,1.2456890459363958,ANTIQUE SILVER TEA GLASS ENGRAVED,0.10432791791649765
84949,7173.449999999999,4653,250,165,1.6325396825396825,SILVER HANGING T-LIGHT HOLDER,0.08071656788491821
84950,1983.17,3349,87,66,0.6763636363636364,ASSORTED COLOUR T-LIGHT HOLDER,0.022314879999488845
84951A,314.27,362,33,26,1.0033333333333334,SET OF 4 PISTACHIO LOVEBIRD COASTER,0.003536205840870605
84951B,318.44,334,31,24,1.0784375,SET OF 4 BLACK LOVEBIRD COASTERS,0.003583127208982199
84952A,146.21,38,6,6,4.368333333333333,CLEAR LOVE BIRD T-LIGHT HOLDER,0.0016451734368335864
84952B,247.46,145,13,10,3.266153846153846,BLACK LOVE BIRD T-LIGHT HOLDER,0.002784451259687021
84952C,225.0,140,9,7,3.0,MIRROR LOVE BIRD T-LIGHT HOLDER,0.002531728495229854
84963A,171.8,4,1,1,42.95,PINK PAINTED KASHMIRI CHAIR,0.001933115357691062
84963B,149.85000000000002,3,1,1,49.95,BLUE PAINTED KASHMIRI CHAIR,0.001686131177823083
84968A,1787.85,147,48,32,12.676530612244898,SET OF 16 VINTAGE ROSE CUTLERY,0.02011711462309642
84968B,25.5,2,2,2,12.75,SET OF 16 VINTAGE IVORY CUTLERY,0.00028692922945938346
84968C,1198.5,94,48,36,12.75,SET OF 16 VINTAGE PISTACHIO CUTLERY,0.013485673784591022
84968D,814.92,62,31,27,13.537741935483872,SET OF 16 VINTAGE RED CUTLERY,0.009169583045923168
84968E,1035.06,87,22,15,13.141363636363637,SET OF 16 VINTAGE BLACK CUTLERY,0.011646626205656057
84968F,951.3,78,30,25,12.69,SET OF 16 VINTAGE SKY BLUE CUTLERY,0.010704148077831823
84969,1267.99,295,73,48,4.402876712328767,BOX OF 6 ASSORTED COLOUR TEASPOONS,0.014267584065184457
84970L,5663.53,5699,336,234,1.0274777448071217,SINGLE HEART ZINC T-LIGHT HOLDER,0.06372675682039616
84970S,6808.49,8444,412,271,0.8687864077669902,HANGING HEART ZINC T-LIGHT HOLDER,0.07660999174438893
84971S,1365.5,1654,114,69,0.8574782608695652,SMALL HEART FLOWERS HOOK,0.015364778934383847
84974,388.04999999999995,39,28,26,9.95,S/2 ZINC HEART DESIGN PLANTERS,0.004366387744773088
84975,8.45,5,2,2,1.69,HEART SHAPED MIRROR,9.508047015418784e-05
84976,420.68,502,29,27,1.000344827586207,RECTANGULAR SHAPED MIRROR,0.004733544637214645
84978,12650.970000000001,10961,572,304,1.2278856152512998,HANGING HEART JAR T-LIGHT HOLDER,0.14235031662799125
84984A,88.35000000000001,19,6,4,4.65,GREEN PEONY CUSHION COVER,0.0009941253891269227
84984B,79.05000000000001,17,5,4,4.65,RED PEONY CUSHION COVER,0.000889480611324089
84984D,60.45,13,4,3,4.65,ORIENTAL RED CUSHION COVER,0.0006801910557184209
84985A,59.449999999999996,41,18,15,1.45,SET OF 72 GREEN PAPER DOILIES,0.0006689389290729547
84987,4075.7799999999997,2926,240,201,1.4633749999999999,SET OF 36 TEATIME PAPER DOILIES,0.045861192739057484
84988,5565.23,3953,307,209,1.4693181818181817,SET OF 72 PINK HEART PAPER DOILIES,0.06262067277114684
84989A,14.850000000000001,27,17,16,0.55,75 GREEN FAIRY CAKE CASES,0.0001670940806851704
84990,1.1,2,2,2,0.55,60 GOLD AND SILVER FAIRY CAKE CASES,1.237733931001262e-05
84991,8604.62,17664,657,414,0.5481696428571429,60 TEATIME FAIRY CAKE CASES,0.09682027397610982
84992,6252.35,13029,501,325,0.556116504854369,72 SWEETHEART FAIRY CAKE CASES,0.07035223403177945
84993A,128.1,305,33,30,0.42,75 GREEN PETIT FOUR CASES,0.001441397423284197
84993B,23.94,57,17,16,0.42,75 BLACK PETIT FOUR CASES,0.0002693759118924565
84997A,9618.29,2525,234,143,4.080854700854701,CHILDRENS CUTLERY POLKADOT GREEN,0.10822621719281936
84997B,15158.81,4035,326,202,4.044181818181818,CHILDRENS CUTLERY RETROSPOT RED,0.17056884991455673
84997C,14040.59,3693,308,202,4.01935064935065,CHILDRENS CUTLERY POLKADOT BLUE,0.15798649685706373
84997D,18798.7,4920,424,248,4.08536299765808,CHILDRENS CUTLERY POLKADOT PINK,0.21152535317012205
85006,57.25,55,9,9,1.55,SET 4 NURSERY DES ROUND BOXES,0.0006441842504529296
85008,55.95,12,7,7,4.457142857142857,SET OF 3 CONEY ISLAND OVAL BOXES,0.0006295564858138238
85014A,6361.990000000001,1132,256,183,6.0967578125,BLACK/BLUE POLKADOT UMBRELLA,0.07158591719718836
85014B,10217.720000000001,1841,303,210,6.093861386138614,RED RETROSPOT UMBRELLA,0.11497107946791107
85015,1590.1200000000001,2128,113,103,1.0183185840707965,SET OF 12  VINTAGE POSTCARD SET,0.017892231621488428
85016,459.0,522,25,22,1.7139999999999997,SET OF 6 VINTAGE NOTELETS KIT,0.005164726130268903
85017A,5.1,6,2,2,0.85,ENVELOPE 50 ROMANTIC IMAGES,5.738584589187669e-05
85017B,491.55,947,74,65,0.4998666666666667,ENVELOPE 50 BLOSSOM IMAGES,0.005530982852578821
85017C,26.17,49,10,10,0.6154545454545454,ENVELOPE 50 CURIOUS IMAGES,0.00029446815431184573
85018D,30.599999999999998,12,7,6,2.55,YULETIDE IMAGES S/6 PAPER BOXES,0.00034431507535126016
85019A,547.25,409,28,25,1.7857142857142858,ROMANTIC IMAGES NOTEBOOK SET,0.006157726306731279
85019B,640.5,498,25,21,1.37,BLOSSOM  IMAGES NOTEBOOK SET,0.0072069871164209855
85019C,262.25,181,10,9,2.45,CURIOUS  IMAGES NOTEBOOK SET,0.0029508702127734633
85020,163.8,78,16,11,2.1,ROUND PINK HEART MIRROR,0.0018430983445273338
85023B,232.8,104,12,10,2.5124999999999997,EAU DE NILE JEWELLED PHOTOFRAME,0.002619495083064489
85024B,289.65,193,12,12,1.633333333333333,EAU DE NILE JEWELLED PHOTOFRAME,0.003259178482859232
85024C,19.799999999999997,12,9,8,1.65,PINK SMALL JEWELLED PHOTOFRAME,0.00022279210758022712
85025B,471.15,303,21,20,1.6404761904761902,EAU DE NILE HEART SHAPE PHOTO FRAME,0.005301439469011314
85025C,476.34999999999997,307,28,27,1.643103448275862,PINK HEART SHAPE PHOTO FRAME,0.005359950527567737
85026B,63.75,75,9,9,0.85,EAU DE NILE JEWELLED T-LIGHT HOLDER,0.0007173230736484586
85027L,160.5,70,18,17,2.95,FRENCH CHATEAU LARGE PLATTER,0.001805966326597296
85028L,19.5,10,4,4,1.95,FRENCH CHATEAU LARGE FRUIT BOWL,0.00021941646958658736
85028S,51.599999999999994,24,8,8,2.025,FRENCH CHATEAU SMALL FRUITBOWL,0.0005806097349060466
85030,29.25,15,6,6,1.95,FRENCH CHATEAU OVAL PLATTER,0.00032912470437988106
85031A,45.9,16,7,7,3.892857142857143,ROMANTIC IMAGES SCRAP BOOK SET,0.0005164726130268902
85031B,4.95,1,1,1,4.95,BLOSSOM IMAGES SCRAP BOOK SET,5.5698026895056794e-05
85031C,14.850000000000001,3,1,1,4.95,CURIOUS IMAGES SCRAP BOOK SET,0.0001670940806851704
85032A,679.1500000000001,737,96,82,0.7708333333333334,ROMANTIC IMAGES GIFT WRAP SET,0.007641881811268247
85032B,655.8000000000001,739,93,84,0.7591397849462367,BLOSSOM IMAGES GIFT WRAP SET,0.007379144654096616
85032C,565.1,595,84,72,0.7864705882352943,CURIOUS IMAGES GIFT WRAP SET,0.006358576767352847
85032D,467.50000000000006,630,58,57,0.871186440677966,YULETIDE IMAGES GIFT WRAP SET,0.0052603692067553645
85034A,840.29,489,67,58,2.2916438356164384,3 GARDENIA MORRIS BOXED CANDLES,0.009455049498918641
85034B,1357.44,880,90,80,2.0891304347826085,3 WHITE CHOC MORRIS BOXED CANDLES,0.015274086793621392
85034C,1555.64,1068,131,109,1.798695652173913,3 ROSE MORRIS BOXED CANDLES,0.01750425829475276
85035A,677.04,260,71,59,3.3316216216216215,GARDENIA 3 WICK MORRIS BOXED CANDLE,0.007618139824046313
85035B,816.25,557,43,38,2.5755813953488373,CHOCOLATE 3 WICK MORRIS BOX CANDLE,0.009184548374361638
85035C,1592.7,1090,107,86,2.2063963963963964,ROSE 3 WICK MORRIS BOX CANDLE,0.01792126210823373
85036A,631.03,199,52,48,3.5028571428571427,GARDENIA 1 WICK MORRIS BOXED CANDLE,0.007100429477088422
85036B,553.58,352,42,40,2.078809523809524,CHOCOLATE 1 WICK MORRIS BOX CANDLE,0.006228952268397078
85036C,1013.52,726,76,66,2.3345569620253164,ROSE 1 WICK MORRIS BOXED CANDLE,0.011404255397712719
85038,1985.8600000000001,1014,110,70,2.1428947368421056,6 CHOCOLATE LOVE HEART T-LIGHTS,0.02234514822016515
85039A,583.2499999999999,443,40,26,1.59825,SET/4 RED MINI ROSE CANDLE IN BOWL,0.006562802865968055
85039B,669.91,491,51,38,1.6151923076923076,S/4 IVORY MINI ROSE CANDLE IN BOWL,0.007537912161064141
85039C,129.94,222,12,9,1.3358333333333332,S/4 BLACK MINI ROSE CANDLE IN BOWL,0.0014621013363118544
85040A,1344.8899999999999,805,125,86,1.7115384615384615,S/4 PINK FLOWER CANDLES IN BOWL,0.015132872604220794
85040B,222.74999999999997,135,34,28,1.65,SET/4 BLUE FLOWER CANDLES IN BOWL,0.0025064112102775554
85045,186.15,41,10,9,4.880000000000001,GREEN CHRISTMAS TREE STRING 20LIGHT,0.0020945833750534997
85047,19.049999999999997,3,2,2,6.35,WHITE BEADED GARLAND STRING 20LIGHT,0.00021435301259612762
85048,9374.7,1266,214,170,7.769444444444445,15CM CHRISTMAS GLASS BALL 20 LIGHTS,0.10548531166325029
85049A,3602.8,2903,266,204,1.2925461254612545,TRADITIONAL CHRISTMAS RIBBONS,0.04053916187828497
85049B,67.5,54,13,13,1.25,LUSH GREENS RIBBONS,0.0007595185485689563
85049C,1468.85,1196,205,162,1.2548571428571427,ROMANTIC PINKS RIBBONS,0.01652768622319276
85049D,671.25,537,102,85,1.25,BRIGHT BLUES RIBBONS,0.007552990010769065
85049E,3492.2,2741,335,248,1.2920234604105572,SCANDINAVIAN REDS RIBBONS,0.03929467667129643
85049F,467.5,374,85,70,1.25,BABY BOOM RIBBONS,0.005260369206755364
85049G,1917.58,1573,227,161,1.2739240506329115,CHOCOLATE BOX RIBBONS,0.021576853012812727
85049H,519.22,447,73,58,1.194078947368421,URBAN BLACK RIBBONS,0.005842329196858866
85053,3087.5200000000004,1541,233,157,2.1339495798319326,FRENCH ENAMEL CANDLEHOLDER,0.03474116606040925
85054,1227.41,549,87,66,2.784772727272727,FRENCH ENAMEL POT W LID,0.013810972765911447
85055,122.75,37,10,9,3.6700000000000004,FRENCH ENAMEL UTENSIL HOLDER,0.0013811985457309536
85059,771.21,290,79,62,3.358875,FRENCH ENAMEL WATER BASIN,0.008677752590249848
85061W,1594.5,1968,108,77,0.8562608695652174,WHITE JEWELLED HEART DECORATION,0.017941515936195567
85062,2214.87,1368,132,97,1.666842105263158,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,0.02492199774324332
85064,866.05,205,23,20,5.381739130434783,CREAM SWEETHEART LETTER RACK,0.009744904281305845
85066,20448.17,1696,445,289,12.647355555555556,CREAM SWEETHEART MINI CHEST,0.23008539850801887
85067,126.64999999999999,7,5,5,18.55,CREAM SWEETHEART WALL CABINET,0.0014250818396482712
85071A,512.8000000000001,976,90,77,0.723804347826087,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,0.0057700905437949755
85071B,618.35,1245,103,88,0.6335238095238095,RED CHARLIE+LOLA PERSONAL DOORSIGN,0.006957752511223913
85071C,313.78,607,72,62,0.7483561643835616,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",0.003530692298814327
85071D,205.98,362,64,58,0.6845454545454546,CHARLIE+LOLA MY ROOM DOOR SIGN,0.0023177130464330903
85078,376.50000000000006,1746,65,46,0.2989230769230769,SCANDINAVIAN 3 HEARTS NAPKIN RING,0.004236425682017956
85084,14.45,17,6,6,0.85,HOLLY TOP CHRISTMAS STOCKING,0.00016259323002698394
85086A,38.25,45,8,8,0.85,CANDY SPOT HEART DECORATION,0.0004303938441890752
85087,119.36000000000001,40,7,7,2.9985714285714287,CANDY SPOT CUSHION COVER,0.0013430538364028243
85088,385.27000000000004,188,20,18,2.2738095238095237,CANDY SPOT HAND BAG,0.004335106832698694
85089,38.35,13,5,5,2.95,CANDY SPOT BUNNY,0.00043151905685362185
85092,40.05,27,2,2,2.3,CANDY SPOT TEA COSY,0.000450647672150914
85093,227.49,451,20,20,0.5947619047619048,CANDY SPOT EGG WARMER HARE,0.0025597462905770645
85094,122.75000000000001,501,30,29,0.29600000000000004,CANDY SPOT EGG WARMER RABBIT,0.0013811985457309538
85095,128.26,66,10,9,2.356,THREE CANVAS LUGGAGE TAGS,0.0014431977635474714
85096,75.0,20,11,10,3.75,HILDA CANDY SPOT RABBIT,0.0008439094984099514
85099B,85040.54000000001,46078,1600,635,2.015969040247678,JUMBO BAG RED RETROSPOT,0.9568869260788189
85099C,23630.58,12771,649,306,2.0121189024390245,JUMBO  BAG BAROQUE BLACK WHITE,0.2658942788658164
85099F,30569.32,16771,654,315,2.006326219512195,JUMBO BAG STRAWBERRY,0.3439698601057773
85103,545.45,91,6,6,6.3500000000000005,SILVER T-LIGHT SETTING,0.0061374724787694405
85104,502.47999999999996,196,14,13,3.084285714285714,SILVER GLASS T-LIGHT SET,0.005653968596813765
85106,912.9599999999999,528,9,9,2.4544444444444444,CUT GLASS HEXAGON T-LIGHT HOLDER,0.010272741542244656
85107,511.35,241,25,21,2.4225925925925926,CUT GLASS T-LIGHT HOLDER OCTAGON,0.005753774960159049
85109,10.2,12,1,1,0.85,PINK BOUDOIR T-LIGHT HOLDER,0.00011477169178375339
85111,416.07,1395,51,40,0.30846153846153845,SILVER GLITTER FLOWER VOTIVE HOLDER,0.004681672333379046
85114A,893.25,585,42,20,1.630952380952381,BLACK ENCHANTED FOREST PLACEMAT,0.010050962126062522
85114B,624.4499999999999,393,51,36,1.642156862745098,IVORY ENCHANTED FOREST PLACEMAT,0.007026390483761255
85114C,730.05,457,60,37,1.6436507936507936,RED ENCHANTED FOREST PLACEMAT,0.008214615057522466
85116,702.8000000000001,694,37,30,1.231578947368421,BLACK CANDELABRA T-LIGHT HOLDER,0.007907994606433518
85118,135.74,142,6,5,1.105,HEART T-LIGHT HOLDER,0.0015273636708555574
85123A,100547.45,36763,1978,856,2.8927681660899656,WHITE HANGING HEART T-LIGHT HOLDER,1.1313726412786622
85124B,209.1,82,29,23,2.55,BLUE JUICY FRUIT PHOTO FRAME,0.0023528196815669443
85124C,214.2,84,31,23,2.55,GREEN JUICY FRUIT PHOTO FRAME,0.0024102055274588213
85125,574.75,127,18,14,4.794444444444444,SMALL ROUND CUT GLASS CANDLESTICK,0.006467159789481594
85127,396.0,80,19,17,4.95,SMALL SQUARE CUT GLASS CANDLESTICK,0.004455842151604543
85129B,124.11,101,16,10,1.389375,BEADED CRYSTAL HEART GREEN SMALL,0.0013965014379687876
85129C,99.88,77,12,8,1.5525,BEADED CRYSTAL HEART BLUE SMALL,0.0011238624093491457
85129D,240.13,165,34,16,1.4991176470588234,BEADED CRYSTAL HEART PINK SMALL,0.002701973171375755
85130A,127.04999999999998,77,10,10,1.65,BEADED PEARL HEART WHITE LARGE,0.0014295826903064576
85130B,707.7,816,50,44,0.9564,BEADED CRYSTAL HEART GREEN LARGE,0.007963130026996303
85130C,424.06,478,43,37,0.9268181818181819,BEADED CRYSTAL HEART BLUE  LARGE,0.00477157682527632
85130D,526.38,552,51,41,1.1207692307692307,BEADED CRYSTAL HEART PINK LARGE,0.005922894423640403
85131A,462.17,469,25,19,1.2092,BEADED PEARL HEART WHITE ON STICK,0.00520039537173503
85131B,120.38,142,13,2,0.8946153846153846,BEADED CRYSTAL HEART GREEN ON STICK,0.0013545310055811993
85131C,78.71,73,11,5,1.0036363636363637,BEADED CRYSTAL HEART BLUE ON STICK,0.0008856548882646302
85131D,113.09,115,12,5,1.005,BEADED CRYSTAL HEART PINK ON STICK,0.0012725030023357522
85132A,963.3499999999999,453,51,38,2.8911764705882352,CHARLIE + LOLA BISCUITS TINS,0.010839736203909687
85132B,1048.35,513,60,44,2.75,CHARLIE AND LOLA TABLE TINS,0.011796166968774299
85132C,2817.7999999999997,1404,126,96,2.3279527559055118,CHARLIE AND LOLA FIGURES TINS,0.03170624246159414
85135A,119.25,15,6,6,7.95,YELLOW DRAGONFLY HELICOPTER,0.0013418161024718227
85135B,373.65000000000003,47,34,28,7.95,BLUE DRAGONFLY HELICOPTER,0.004204357121078378
85135C,620.1,78,49,41,7.95,RED DRAGONFLY HELICOPTER,0.006977443732853478
85136A,397.5,50,37,35,7.95,YELLOW SHARK HELICOPTER,0.004472720341572743
85136B,15.9,2,2,2,7.95,BLUE SHARK HELICOPTER,0.0001789088136629097
85136C,278.25,35,25,20,7.95,RED SHARK HELICOPTER,0.0031309042391009195
85141,611.65,119,38,32,5.692105263157895,JARDIN ETCHED GLASS FRUITBOWL,0.006882363262699291
85144,582.7,220,41,38,3.9690476190476187,JARDIN ETCHED GLASS CHEESE DISH,0.006556614196313049
85145,163.75,37,13,12,5.303846153846154,JARDIN ETCHED GLASS LARGE BELL JAR,0.0018425357381950606
85146,147.85000000000002,43,8,8,3.6166666666666663,JARDIN ETCHED GLASS SMALL BELL JAR,0.0016636269245321512
85150,8696.58,3898,367,196,2.5139673913043477,LADIES & GENTLEMEN METAL SIGN,0.09785501954242687
85152,15484.51,8138,590,270,2.1021452702702703,HAND OVER THE CHOCOLATE   SIGN,0.17423366756298503
85159A,779.4499999999999,451,45,38,1.9744444444444442,"BLACK TEA,COFFEE,SUGAR JARS",0.008770470113808488
85159B,1134.5,622,59,45,2.090677966101695,"WHITE TEA,COFFEE,SUGAR JARS",0.0127655376792812
85160B,46.11,105,15,15,0.44375000000000003,BLACK BIRD GARDEN DESIGN MUG,0.0005188355596224382
85161,221.39999999999998,12,9,8,18.727777777777774,ACRYLIC GEOMETRIC LAMP,0.0024912208393061764
85163A,349.95,45,18,15,11.572222222222223,WHITE BAROQUE WALL CLOCK,0.0039376817195808335
85163B,333.6,44,14,10,11.235714285714286,BLACK BAROQUE WALL CLOCK,0.0037537094489274643
85167B,93.0,48,7,7,3.392857142857143,BLACK GRAND BAROQUE PHOTO FRAME,0.0010464477780283397
85168B,149.67,17,7,5,9.06142857142857,BLACK BAROQUE CARRIAGE CLOCK,0.0016841057950268991
85169A,496.72,502,48,44,1.1691836734693877,IVORY LOVE BIRD CANDLE,0.005589156347335881
85169B,191.49,201,25,17,1.1504,BLACK LOVE BIRD CANDLE,0.0021546697313402884
85169C,353.72,336,21,14,1.1833333333333333,EAU DE NIL LOVE BIRD CANDLE,0.0039801022370342404
85169D,236.48000000000002,232,22,20,1.1659090909090908,PINK LOVE BIRD CANDLE,0.0026609029091198043
85170A,2.1,1,1,1,2.1,SET/6 IVORY BIRD T-LIGHT CANDLES,2.362946595547864e-05
85170B,195.9,179,23,13,1.8282608695652176,SET/6 BLACK BIRD T-LIGHT CANDLES,0.002204291609846793
85170C,366.23,252,29,26,1.9544827586206897,SET/6 EAU DE NIL BIRD T-LIGHTS,0.004120866341369021
85170D,497.21000000000004,355,51,30,2.1970588235294115,SET/6 PINK BIRD T-LIGHT CANDLES,0.005594669889392159
85172,544.3199999999999,1296,40,34,0.42,HYACINTH BULB T-LIGHT CANDLES,0.006124757575660063
85173,628.4699999999999,434,49,40,2.167,SET/6 FROG PRINCE T-LIGHT CANDLES,0.007071624032876028
85174,1965.8700000000001,493,80,55,5.038,S/4 CACTI CANDLES,0.022120218208522283
85175,2065.22,5185,130,84,0.4194615384615385,CACTI T-LIGHT CANDLES,0.023238116990749326
85176,542.24,626,75,50,0.9228,SEWING SUSAN 21 NEEDLE SET,0.006101353152237494
85177,599.76,774,42,40,0.8821428571428571,BASKET OF FLOWERS SEWING KIT,0.006748575476884699
85178,2640.94,2370,98,77,1.2705050505050506,VICTORIAN SEWING KIT,0.029716191343077025
85179A,188.31,119,17,15,2.9770588235294118,GREEN BITTY LIGHT CHAIN,0.002118887968607706
85179C,89.65,69,7,7,1.7357142857142858,PINK BITTY LIGHT CHAIN,0.0010087531537660286
85180A,844.34,434,37,32,3.0521052631578947,RED HEARTS LIGHT CHAIN,0.009500620611832778
85180B,381.0,196,21,19,3.354761904761905,PINK HEARTS LIGHT CHAIN,0.004287060251922554
85183A,805.75,657,81,60,1.3283132530120483,CHARLIE & LOLA WASTEPAPER BIN BLUE,0.009066401044584244
85183B,1228.25,977,106,84,1.4042056074766356,CHARLIE & LOLA WASTEPAPER BIN FLORA,0.013820424552293637
85184C,2466.63,1519,136,116,2.5513138686131387,S/4 VALENTINE DECOUPAGE HEART BOX,0.027754833147505847
85185B,812.7,282,59,51,2.9370967741935488,PINK HORSE SOCK PUPPET,0.009144603324770234
85185D,44.25000000000001,15,8,7,2.95,FROG SOCK PUPPET,0.0004979066040618715
85186A,200.34,477,37,35,0.42,EASTER BUNNY GARLAND OF FLOWERS,0.002254251052152662
85186C,173.46,413,33,32,0.42,BUNNY EGG GARLAND,0.001951793887922536
85187,515.4,324,58,53,1.6433333333333333,S/12 MINI RABBIT EASTER,0.005799346073073186
85188A,256.7,302,34,29,0.85,GREEN METAL SWINGING BUNNY,0.002888420909891127
85188B,63.74999999999999,75,8,8,0.85,PINK METAL SWINGING BUNNY,0.0007173230736484586
85189,7.6499999999999995,9,3,2,0.85,HANGING BUTTERFLY  EGG,8.607876883781504e-05
85194L,746.28,900,56,52,0.8476785714285714,HANGING SPRING FLOWER EGG LARGE,0.00839723707297838
85194S,447.75000000000006,1163,55,50,0.466,HANGING SPRING FLOWER EGG SMALL,0.005038139705507411
85195,23.1,11,3,3,2.1,HANGING HEART BASKET,0.0002599241255102651
85197,67.2,32,18,18,2.1,SET OF 12 MINI BUNNIES IN A BUCKET,0.0007561429105753164
85198,68.06,86,6,6,0.815,ASSORTED FARMYARD ANIMALS IN BUCKET,0.0007658197394904172
85199L,598.37,925,65,52,0.6481538461538462,LARGE HANGING IVORY & RED WOOD BIRD,0.0067329350208475015
85199S,943.13,2227,157,101,0.44249999999999995,SMALL HANGING IVORY/RED WOOD BIRD,0.010612218203138365
85200,228.75,183,26,24,1.25,BUNNY EGG BOX,0.0025739239701503516
85202,124.32,296,39,34,0.42,HANGING WOOD AND FELT HEART,0.0013988643845643353
85203,237.54,569,49,45,0.41888888888888887,HANGING WOOD AND FELT BUTTERFLY,0.002672830163363998
85204,248.88,1871,42,40,0.1883720930232558,HANGING WOOD AND FELT FLOWER,0.0028004292795235828
85205B,295.8,116,24,22,2.55,PINK FELT EASTER RABBIT GARLAND,0.003328379061728848
85206A,1446.8999999999999,914,103,99,1.6423076923076922,CREAM FELT EASTER EGG BASKET,0.016280702043324782
85206B,23.099999999999998,14,4,4,1.65,PINK FELT EASTER EGG BASKET,0.000259924125510265
85208,296.64000000000004,160,24,22,2.0829166666666667,SET/12 FUNKY FELT FLOWER PEG IN BAG,0.0033378308481110406
85211,151.92,142,17,15,1.2321052631578948,S/4 GROOVY CAT MAGNETS,0.0017094230799791974
85212,702.4699999999999,2427,70,60,0.3677142857142857,MINI PAINTED GARDEN DECORATION,0.007904281404640513
85213,297.89,809,24,23,0.5233333333333333,MINI  ZINC GARDEN DECORATIONS,0.0033518960064178724
85214,169.95,103,43,36,1.6500000000000001,TUB 24 PINK FLOWER PEGS,0.0019122989233969496
85215,105.95000000000002,163,8,8,0.65,ASSORTED CHEESE FRIDGE MAGNETS,0.001192162818087125
85216,35.75,55,8,6,0.65,ASSORTED CAKES FRIDGE MAGNETS,0.0004022635275754102
85224,6.300000000000001,3,1,1,2.1,ASSORTED COLOUR SILK GLASSES CASE,7.088839786643593e-05
85225,6.25,6,3,3,1.0833333333333333,BLING KEY RING STAND,7.032579153416262e-05
85227,1097.73,1311,147,115,0.8744370860927152,SET OF 6 3D KIT CARDS FOR KIDS,0.012351796982527414
85230A,203.27999999999997,840,18,14,0.2633333333333333,OPIUM SCENTED VOTIVE CANDLE,0.002287332304490332
85230B,326.23999999999995,1264,38,30,0.27736842105263154,CINNAMON SCENTED VOTIVE CANDLE,0.003670893796816833
85230E,267.45,1101,24,17,0.26666666666666666,STRAWBRY SCENTED VOTIVE CANDLE,0.0030093812713298867
85230F,90.33999999999999,338,12,11,0.27666666666666667,JASMINE VOTIVE CANDLE,0.0010165171211513999
85230G,257.03999999999996,1032,25,20,0.2708,ORANGE VOTIVE CANDLE,0.002892246632950585
85231B,672.06,798,108,74,0.8898198198198198,CINAMMON SET OF 9 T-LIGHTS,0.007562104233351892
