InvoiceNo,OrderRevenue,Units,ProductLines,CustomerID,InvoiceDate
574708,70.8,10,1,17107,2011-11-06 14:14:00
574709,893.62,632,52,17768,2011-11-06 14:14:00
574710,489.66,250,65,15427,2011-11-06 14:17:00
574711,78.0,18,4,14517,2011-11-06 14:20:00
574713,237.57,106,11,12628,2011-11-06 14:26:00
574714,581.39,429,132,15427,2011-11-06 14:29:00
574715,346.35,93,6,14135,2011-11-06 14:33:00
574716,89.08,27,19,14502,2011-11-06 14:33:00
574717,324.8,160,8,18170,2011-11-06 14:35:00
574718,885.8000000000001,428,15,15513,2011-11-06 14:36:00
574719,365.15999999999997,260,17,14511,2011-11-06 14:38:00
574720,473.90000000000003,290,67,14547,2011-11-06 14:39:00
574721,323.16,190,69,17920,2011-11-06 14:43:00
574722,378.76,376,93,14502,2011-11-06 14:45:00
574723,102.84,34,5,15150,2011-11-06 14:45:00
574724,99.0,20,1,13759,2011-11-06 14:47:00
574725,143.76,72,20,15883,2011-11-06 14:50:00
574726,387.39,301,64,14664,2011-11-06 14:56:00
574727,128.54,22,3,15526,2011-11-06 15:01:00
574728,330.79,264,20,13719,2011-11-06 15:02:00
574729,19.9,2,1,15526,2011-11-06 15:04:00
574730,55.50000000000001,24,2,14824,2011-11-06 15:08:00
574731,35.400000000000006,12,2,17831,2011-11-06 15:09:00
574732,978.84,528,47,13523,2011-11-06 15:11:00
574733,1366.91,733,57,17082,2011-11-06 15:17:00
574734,361.96,184,66,15025,2011-11-06 15:20:00
574735,89.25999999999999,52,6,13155,2011-11-06 15:41:00
574736,113.39999999999999,36,2,17131,2011-11-06 15:43:00
574737,558.59,259,27,14868,2011-11-06 15:53:00
574738,249.64000000000001,139,28,12748,2011-11-06 16:01:00
574739,400.93,191,22,16357,2011-11-06 16:04:00
574740,6207.67,2708,131,12357,2011-11-06 16:07:00
574741,434.27,267,101,15993,2011-11-06 16:13:00
574743,250.94,78,26,15351,2011-11-06 16:14:00
574744,317.36,112,15,16612,2011-11-07 07:38:00
574745,220.64,325,15,14911,2011-11-07 08:26:00
574746,676.8000000000001,198,8,16523,2011-11-07 08:30:00
574747,357.81,239,21,15618,2011-11-07 08:34:00
574749,535.61,367,33,15150,2011-11-07 08:54:00
574750,381.28000000000003,218,20,17164,2011-11-07 09:12:00
574751,44.85,27,2,17164,2011-11-07 09:13:00
574752,24.96,12,1,17164,2011-11-07 09:14:00
574754,153.16,130,9,17430,2011-11-07 09:24:00
574755,372.24,118,7,13078,2011-11-07 09:28:00
574756,306.2,128,11,13534,2011-11-07 09:40:00
574777,712.78,398,19,17761,2011-11-07 10:23:00
574824,531.14,184,25,13097,2011-11-07 10:43:00
574826,351.44,333,68,15870,2011-11-07 10:58:00
574827,45.599999999999994,48,4,14080,2011-11-07 11:09:00
574829,403.20000000000005,192,1,17389,2011-11-07 11:16:00
574830,387.76,790,21,16053,2011-11-07 11:21:00
574831,138.94,257,14,15522,2011-11-07 11:26:00
574832,630.0600000000001,226,9,17183,2011-11-07 11:29:00
574833,100.95,33,5,12827,2011-11-07 11:29:00
574834,718.9,266,23,13139,2011-11-07 11:30:00
574835,407.96000000000004,136,17,13139,2011-11-07 11:31:00
574836,527.0500000000001,265,33,17623,2011-11-07 11:32:00
574837,663.14,601,28,15785,2011-11-07 11:33:00
574838,140.0,5,1,12484,2011-11-07 11:37:00
574839,411.65,106,60,15493,2011-11-07 11:40:00
574840,243.99,166,45,12748,2011-11-07 11:41:00
574841,397.43,30,5,14156,2011-11-07 11:42:00
574842,114.75,61,7,13890,2011-11-07 11:55:00
574844,222.26000000000002,89,13,12783,2011-11-07 11:57:00
574846,156.96,112,16,14702,2011-11-07 11:59:00
574852,254.81,87,32,15493,2011-11-07 12:04:00
574860,180.0,500,1,17857,2011-11-07 12:10:00
574861,166.92,65,14,17368,2011-11-07 12:24:00
574862,754.5,365,23,12408,2011-11-07 12:27:00
574863,613.94,372,90,15719,2011-11-07 12:29:00
574864,797.86,364,56,14387,2011-11-07 12:29:00
574866,249.77,287,45,12748,2011-11-07 12:34:00
574867,207.99,95,11,16817,2011-11-07 12:39:00
574868,269.1,108,10,13824,2011-11-07 12:41:00
574869,280.77,140,16,12708,2011-11-07 12:44:00
574870,152.67000000000002,145,12,17811,2011-11-07 12:52:00
574871,148.82,29,16,14527,2011-11-07 12:56:00
574873,215.09,115,15,16362,2011-11-07 13:01:00
574874,307.36,333,12,14911,2011-11-07 13:06:00
574877,291.54,358,17,16637,2011-11-07 13:17:00
574878,131.79,21,6,14653,2011-11-07 13:18:00
574879,76.5,6,2,13014,2011-11-07 13:22:00
574880,370.25,341,17,18016,2011-11-07 13:25:00
574881,115.23,63,9,12832,2011-11-07 13:30:00
574882,487.04,217,56,13599,2011-11-07 13:45:00
574883,162.34,131,22,14623,2011-11-07 13:56:00
574884,204.0,48,1,15291,2011-11-07 13:57:00
574885,268.08,137,10,12472,2011-11-07 14:01:00
574887,187.48,212,14,13717,2011-11-07 14:13:00
574888,637.5,174,6,16353,2011-11-07 14:21:00
574889,213.45000000000002,63,3,16353,2011-11-07 14:22:00
574890,414.6,176,8,18229,2011-11-07 14:23:00
574891,106.44,52,24,14606,2011-11-07 14:28:00
574892,654.0,466,36,14700,2011-11-07 14:40:00
574893,149.43,79,34,18036,2011-11-07 14:40:00
574895,435.82,112,9,16570,2011-11-07 14:44:00
574896,165.76,62,43,17014,2011-11-07 14:51:00
574898,827.42,518,54,16242,2011-11-07 15:07:00
574899,324.7,119,12,14426,2011-11-07 15:10:00
574901,568.42,317,28,17158,2011-11-07 15:15:00
574903,335.47,189,16,17302,2011-11-07 15:27:00
574907,641.36,246,31,17043,2011-11-07 15:33:00
574908,82.75999999999999,28,3,16009,2011-11-07 15:37:00
574909,204.12,50,34,13673,2011-11-07 15:40:00
574910,206.72,158,11,16348,2011-11-07 15:44:00
574911,151.04,130,13,14073,2011-11-07 15:49:00
574913,97.7,22,3,13323,2011-11-07 16:00:00
574914,179.08,141,46,17109,2011-11-07 16:16:00
574915,743.58,258,17,16779,2011-11-07 16:17:00
574916,177.3,68,10,16790,2011-11-07 16:19:00
574917,386.74,136,5,14135,2011-11-07 16:30:00
574919,102.3,52,6,16241,2011-11-07 16:33:00
574920,418.26,160,20,13985,2011-11-07 16:34:00
574921,686.85,251,19,16070,2011-11-07 16:36:00
574923,195.0,119,37,17757,2011-11-07 16:40:00
574933,153.3,96,11,18150,2011-11-07 16:49:00
574934,303.16,180,17,16717,2011-11-07 16:50:00
574935,301.04,284,4,13199,2011-11-07 16:54:00
574936,151.81,136,28,13066,2011-11-07 17:06:00
574937,151.95,15,6,15344,2011-11-07 17:08:00
574938,206.9,78,3,14911,2011-11-07 17:15:00
574939,19.59,8,5,17109,2011-11-07 17:16:00
574940,223.88,136,11,14929,2011-11-07 17:21:00
574942,394.56,568,5,15330,2011-11-07 17:50:00
574943,170.64,228,9,13026,2011-11-08 07:52:00
574944,180.48,176,8,13710,2011-11-08 08:16:00
574945,303.3,122,15,15434,2011-11-08 08:18:00
574947,750.24,664,10,16422,2011-11-08 09:03:00
574948,192.0,56,8,15805,2011-11-08 09:07:00
574949,210.95,139,16,14360,2011-11-08 09:12:00
574951,564.4300000000001,84,28,15763,2011-11-08 09:44:00
574952,172.33,123,10,13924,2011-11-08 09:47:00
574953,316.36,220,15,16187,2011-11-08 09:50:00
574956,603.75,317,28,16732,2011-11-08 09:54:00
574958,260.38,242,17,14050,2011-11-08 10:00:00
574959,491.57,251,56,17886,2011-11-08 10:09:00
574960,684.96,276,24,17091,2011-11-08 10:17:00
574961,94.74,150,9,12971,2011-11-08 10:19:00
574962,1421.67,989,37,15194,2011-11-08 10:26:00
574963,336.12,178,18,12919,2011-11-08 10:27:00
574964,484.79999999999995,288,10,13329,2011-11-08 10:29:00
574965,201.45,99,53,17964,2011-11-08 10:44:00
574966,132.64000000000001,48,7,14901,2011-11-08 10:50:00
574994,138.16000000000003,61,15,17870,2011-11-08 11:03:00
575003,418.29,161,21,15950,2011-11-08 11:09:00
575007,540.99,517,40,14140,2011-11-08 11:20:00
575017,114.23,89,24,17219,2011-11-08 11:25:00
575027,125.92,80,2,13199,2011-11-08 11:29:00
575034,187.1,138,41,15573,2011-11-08 11:38:00
575036,407.55,199,20,15249,2011-11-08 11:45:00
575037,390.85,233,19,16066,2011-11-08 11:51:00
575038,171.84,96,1,18135,2011-11-08 11:51:00
575039,327.22,245,46,15005,2011-11-08 11:53:00
575040,657.08,388,33,13381,2011-11-08 11:58:00
575041,335.93,137,19,17289,2011-11-08 12:01:00
575043,4.95,1,1,13047,2011-11-08 12:06:00
575045,101.64,54,6,14910,2011-11-08 12:09:00
575046,244.56,162,18,15039,2011-11-08 12:09:00
575049,614.3199999999999,409,35,12721,2011-11-08 12:13:00
575050,777.6,576,4,16505,2011-11-08 12:14:00
575051,428.89,211,40,15957,2011-11-08 12:14:00
575053,56.6,24,3,16945,2011-11-08 12:18:00
575054,350.64,164,22,16945,2011-11-08 12:18:00
575059,151.28,114,45,14071,2011-11-08 12:25:00
575060,1095.29,387,45,13089,2011-11-08 12:29:00
575061,111.9,26,2,14524,2011-11-08 12:29:00
575062,303.28000000000003,190,15,17651,2011-11-08 12:30:00
575063,351.59000000000003,141,71,16764,2011-11-08 12:32:00
575066,150.92,106,13,13668,2011-11-08 12:42:00
575067,774.45,461,24,12583,2011-11-08 12:45:00
575068,249.7,170,15,14282,2011-11-08 12:46:00
575069,208.11,65,11,17637,2011-11-08 12:51:00
575070,786.6899999999999,445,123,17841,2011-11-08 12:58:00
575071,145.6,70,6,12990,2011-11-08 13:01:00
575072,60.599999999999994,44,3,14560,2011-11-08 13:10:00
575073,722.07,539,93,13975,2011-11-08 13:10:00
575074,150.04,94,28,15356,2011-11-08 13:11:00
575075,272.5,210,23,13975,2011-11-08 13:19:00
575076,786.36,351,30,16639,2011-11-08 13:20:00
575077,258.42,124,10,15406,2011-11-08 13:22:00
575078,320.34000000000003,146,17,17633,2011-11-08 13:25:00
575080,377.28,408,5,14676,2011-11-08 13:29:00
575083,308.47999999999996,380,13,18123,2011-11-08 13:31:00
575085,341.44,108,14,12849,2011-11-08 13:41:00
575086,1206.3,592,42,16618,2011-11-08 13:52:00
575087,267.6,100,75,16549,2011-11-08 13:57:00
575088,135.6,24,7,13272,2011-11-08 14:00:00
575089,422.04,264,24,13437,2011-11-08 14:02:00
575090,67.65,23,10,17515,2011-11-08 14:04:00
575091,516.85,439,38,17160,2011-11-08 14:05:00
575117,222.47,166,114,12748,2011-11-08 14:22:00
575125,537.0,300,3,15043,2011-11-08 14:26:00
575127,296.78000000000003,168,15,13695,2011-11-08 14:26:00
575128,521.54,414,33,16837,2011-11-08 14:27:00
575129,241.73000000000002,63,18,13110,2011-11-08 14:30:00
575131,166.7,50,7,15208,2011-11-08 14:39:00
575132,303.6,166,14,18177,2011-11-08 14:44:00
575133,159.38,147,6,14667,2011-11-08 14:48:00
575134,97.7,26,3,14667,2011-11-08 14:49:00
575135,131.22,24,8,13928,2011-11-08 14:49:00
575136,411.68,181,22,15103,2011-11-08 14:53:00
575137,1833.69,495,32,13090,2011-11-08 15:13:00
575139,338.55,304,17,16863,2011-11-08 15:26:00
575140,303.08,216,9,18198,2011-11-08 15:35:00
575141,787.29,435,35,15615,2011-11-08 15:35:00
575143,260.04,147,14,13643,2011-11-08 15:37:00
575144,573.71,239,24,12540,2011-11-08 15:38:00
575145,213.5,78,12,14116,2011-11-08 15:40:00
575146,2328.84,1402,24,17313,2011-11-08 15:45:00
575147,326.4,84,4,17937,2011-11-08 15:45:00
575148,422.45000000000005,185,22,13867,2011-11-08 15:48:00
575149,110.5,26,6,16626,2011-11-08 15:59:00
575151,263.08,129,15,12395,2011-11-08 16:12:00
575152,422.43,294,51,16284,2011-11-08 16:12:00
575154,243.47,117,13,12395,2011-11-08 16:15:00
575163,9.9,2,2,17961,2011-11-08 16:28:00
575164,481.75,200,26,18216,2011-11-08 16:55:00
575165,91.03999999999999,46,5,14342,2011-11-08 17:05:00
575166,71.0,108,7,17022,2011-11-08 17:09:00
575167,329.25,198,22,15153,2011-11-08 17:09:00
575168,435.28,246,9,15290,2011-11-08 17:19:00
575169,598.46,287,22,14367,2011-11-08 17:21:00
575170,108.85000000000001,23,4,17006,2011-11-08 17:42:00
575178,345.8,110,2,13798,2011-11-09 08:11:00
575179,343.15,91,19,14284,2011-11-09 08:11:00
575180,306.0,24,1,15187,2011-11-09 08:14:00
575181,312.0,150,15,14709,2011-11-09 08:21:00
575182,33.0,20,2,14709,2011-11-09 08:24:00
575183,431.59,188,21,13046,2011-11-09 08:36:00
575184,450.4,404,5,16839,2011-11-09 08:41:00
575185,725.7,136,10,14051,2011-11-09 08:50:00
575186,242.45,187,17,17611,2011-11-09 09:01:00
575187,107.95,175,8,16759,2011-11-09 09:06:00
575188,310.9,120,15,16759,2011-11-09 09:07:00
575189,474.29999999999995,42,3,13029,2011-11-09 09:13:00
575190,742.2,300,6,15189,2011-11-09 09:21:00
575191,315.0,72,5,18144,2011-11-09 09:22:00
575192,214.8,120,4,16205,2011-11-09 09:32:00
575193,718.99,346,38,12681,2011-11-09 09:34:00
575194,359.46,222,15,16767,2011-11-09 09:38:00
575195,271.36,202,15,16767,2011-11-09 09:40:00
575196,83.2,40,1,16767,2011-11-09 09:41:00
575197,41.08,46,3,16767,2011-11-09 09:42:00
575198,71.25,19,3,12921,2011-11-09 09:47:00
575199,725.22,439,31,12921,2011-11-09 09:48:00
575200,12.48,6,1,12921,2011-11-09 09:50:00
575201,821.0,450,3,13629,2011-11-09 09:52:00
575202,359.7,270,23,13018,2011-11-09 10:14:00
575203,42.96,24,1,13018,2011-11-09 10:14:00
575204,99.18,42,4,15027,2011-11-09 10:16:00
575205,237.60000000000002,48,1,13147,2011-11-09 10:18:00
575206,1296.56,788,31,14298,2011-11-09 10:26:00
575207,339.71999999999997,224,14,18172,2011-11-09 10:27:00
575208,15.600000000000001,24,1,18172,2011-11-09 10:27:00
575209,49.800000000000004,48,4,14214,2011-11-09 10:31:00
575210,311.19,121,16,14732,2011-11-09 10:32:00
575211,283.31,135,38,17377,2011-11-09 10:39:00
575212,306.58,172,18,14108,2011-11-09 10:41:00
575213,1809.6000000000001,560,3,16210,2011-11-09 10:47:00
575214,1764.72,1031,24,16751,2011-11-09 10:48:00
575215,261.2,36,12,18109,2011-11-09 11:04:00
575216,722.2,547,23,13384,2011-11-09 11:04:00
575217,147.15,50,8,14794,2011-11-09 11:10:00
575218,285.85,121,13,16592,2011-11-09 11:16:00
575219,7059.54,4675,66,17511,2011-11-09 11:17:00
575220,2506.0,1400,14,17511,2011-11-09 11:19:00
575221,717.8,333,36,12949,2011-11-09 11:25:00
575222,398.31,141,36,16880,2011-11-09 11:33:00
575255,1975.0,788,5,15769,2011-11-09 11:55:00
575256,550.4399999999999,252,8,13408,2011-11-09 11:58:00
575258,188.57,137,15,13623,2011-11-09 12:00:00
575269,1130.74,730,40,17865,2011-11-09 12:08:00
575291,103.67999999999999,144,2,16656,2011-11-09 12:20:00
575296,426.6,540,1,16041,2011-11-09 12:25:00
575297,172.14000000000001,50,8,15134,2011-11-09 12:26:00
575298,438.08,480,70,17841,2011-11-09 12:29:00
575299,345.26,100,9,14691,2011-11-09 12:30:00
575300,304.02,170,11,13804,2011-11-09 12:30:00
575301,48.790000000000006,13,3,13804,2011-11-09 12:32:00
575302,307.96,236,5,17086,2011-11-09 12:32:00
575303,176.55,90,27,12893,2011-11-09 12:34:00
575304,8.9,6,3,17841,2011-11-09 12:38:00
575305,336.40000000000003,178,10,14188,2011-11-09 12:45:00
575312,222.0,196,13,13588,2011-11-09 12:49:00
575317,312.9,106,4,17402,2011-11-09 13:12:00
575318,413.06,322,25,14921,2011-11-09 13:17:00
575319,76.05,31,4,14836,2011-11-09 13:26:00
575320,270.9,186,15,17011,2011-11-09 13:30:00
575321,275.40999999999997,175,18,15311,2011-11-09 13:34:00
575322,312.78000000000003,68,5,14543,2011-11-09 13:36:00
575323,565.66,354,25,15392,2011-11-09 13:37:00
575324,663.49,339,32,14240,2011-11-09 13:45:00
575325,306.25,150,39,17293,2011-11-09 13:46:00
575326,349.83000000000004,153,16,12532,2011-11-09 13:47:00
575328,2640.0,2400,5,17857,2011-11-09 13:48:00
575329,112.4,28,22,17038,2011-11-09 13:50:00
575330,309.08,268,17,15152,2011-11-09 13:50:00
575331,1049.66,593,59,13209,2011-11-09 13:52:00
575332,85.92,48,1,13209,2011-11-09 13:53:00
575333,599.95,357,22,13209,2011-11-09 13:54:00
575334,475.62,256,23,14493,2011-11-09 13:54:00
575335,4961.2,3684,7,12931,2011-11-09 13:56:00
575336,147.59,127,37,14968,2011-11-09 13:58:00
575337,185.44,133,53,17867,2011-11-09 14:11:00
575338,14.95,1,1,17867,2011-11-09 14:15:00
575339,312.12,94,27,15555,2011-11-09 14:29:00
575340,1296.37,703,43,15485,2011-11-09 14:31:00
575342,373.27,103,15,17528,2011-11-09 14:44:00
575352,449.4,87,6,12504,2011-11-09 14:56:00
575356,49.5,10,2,13882,2011-11-09 14:58:00
575360,101.69999999999999,58,6,16516,2011-11-09 14:59:00
575366,482.59000000000003,329,29,14621,2011-11-09 15:02:00
575367,508.28,564,35,15114,2011-11-09 15:05:00
575368,225.18,101,52,14482,2011-11-09 15:07:00
575369,613.6800000000001,364,22,16655,2011-11-09 15:09:00
575370,125.80000000000001,44,5,13522,2011-11-09 15:11:00
575371,305.6,340,11,14132,2011-11-09 15:11:00
575383,168.12,268,14,15986,2011-11-09 15:17:00
575384,504.53000000000003,181,21,17690,2011-11-09 15:17:00
575387,76.8,64,5,13992,2011-11-09 15:23:00
575388,188.04000000000002,156,2,12971,2011-11-09 15:30:00
575389,97.63,101,7,12971,2011-11-09 15:31:00
575390,55.31999999999999,60,5,12971,2011-11-09 15:31:00
575391,87.78,90,6,14354,2011-11-09 15:36:00
575392,209.48,215,15,14234,2011-11-09 15:42:00
575410,413.6,172,17,17705,2011-11-09 15:50:00
575415,207.50000000000003,50,1,16168,2011-11-09 15:51:00
575418,83.2,40,2,16986,2011-11-09 15:52:00
575433,20.8,10,1,16953,2011-11-09 15:54:00
575475,485.6,302,19,17702,2011-11-09 16:03:00
575476,393.23,421,8,15046,2011-11-09 16:10:00
575480,182.55,53,8,15594,2011-11-09 16:26:00
575481,474.4,682,84,15679,2011-11-09 16:28:00
575482,355.38,179,38,15916,2011-11-09 16:33:00
575483,415.18,154,11,16996,2011-11-09 16:43:00
575484,484.15,199,26,16670,2011-11-09 17:02:00
575485,175.92,88,11,18274,2011-11-09 17:03:00
575486,826.04,580,21,14911,2011-11-09 17:07:00
575487,429.84,376,30,15450,2011-11-09 17:11:00
575490,230.82,230,35,15031,2011-11-09 17:44:00
575491,1495.06,832,175,15531,2011-11-09 17:47:00
575492,108.5,64,6,18236,2011-11-10 08:06:00
575493,321.37,271,15,18210,2011-11-10 08:39:00
575494,288.0,7,3,17500,2011-11-10 09:08:00
575495,754.6600000000001,266,12,14944,2011-11-10 09:09:00
575496,188.4,72,3,14944,2011-11-10 09:09:00
575497,34.68,12,1,14944,2011-11-10 09:10:00
575498,33.0,13,2,12708,2011-11-10 09:52:00
575499,525.92,262,17,16003,2011-11-10 09:56:00
575500,415.55,328,28,16003,2011-11-10 09:57:00
575501,449.2,336,12,16218,2011-11-10 09:59:00
575502,369.12,264,21,16700,2011-11-10 10:10:00
575504,770.92,305,34,14895,2011-11-10 10:29:00
575507,1013.01,191,29,17197,2011-11-10 10:32:00
575508,8111.2,6712,53,14646,2011-11-10 10:32:00
575509,471.0,256,8,17101,2011-11-10 10:32:00
575510,1549.12,1040,10,14646,2011-11-10 10:33:00
575512,1247.41,786,68,14121,2011-11-10 10:36:00
575514,445.03999999999996,261,24,12541,2011-11-10 10:40:00
575515,420.74999999999994,159,9,17315,2011-11-10 10:41:00
575516,3893.79,1690,116,17340,2011-11-10 10:45:00
575517,337.02,110,29,14562,2011-11-10 10:49:00
575519,310.83,165,14,12682,2011-11-10 10:53:00
575520,266.92,330,14,17537,2011-11-10 10:56:00
575525,128.88,72,1,13983,2011-11-10 11:06:00
575563,225.46,186,14,17521,2011-11-10 11:22:00
575574,110.14,62,28,14606,2011-11-10 11:37:00
575576,439.65999999999997,338,28,16025,2011-11-10 11:45:00
575579,72.0,100,1,13081,2011-11-10 11:49:00
575581,91.68,105,5,12659,2011-11-10 11:53:00
575582,1790.0,1000,1,16986,2011-11-10 11:55:00
575583,243.04,174,75,14456,2011-11-10 11:55:00
575584,245.4,101,13,12682,2011-11-10 11:55:00
575586,185.04,108,9,12981,2011-11-10 12:00:00
575587,382.56,435,47,17461,2011-11-10 12:01:00
575589,514.16,274,27,14262,2011-11-10 12:05:00
575591,106.1,46,10,17791,2011-11-10 12:09:00
575593,320.07,133,12,14226,2011-11-10 12:12:00
575595,125.4,60,6,15452,2011-11-10 12:13:00
575602,843.29,571,146,17059,2011-11-10 12:27:00
575603,197.85,109,24,18125,2011-11-10 12:29:00
575604,256.2,120,7,16011,2011-11-10 12:32:00
575605,350.02,217,15,17188,2011-11-10 12:35:00
575607,4358.0,1014,375,14096,2011-11-10 12:37:00
575609,448.5,268,21,17243,2011-11-10 12:40:00
575610,568.21,361,30,16628,2011-11-10 12:45:00
575611,113.5,260,11,17861,2011-11-10 12:46:00
575612,1014.61,699,52,17416,2011-11-10 12:47:00
575618,126.14,106,7,15463,2011-11-10 12:57:00
575619,495.6,120,5,14712,2011-11-10 12:59:00
575620,198.39000000000001,125,13,17573,2011-11-10 13:01:00
575621,131.14,52,17,16892,2011-11-10 13:03:00
575622,352.23,369,24,16743,2011-11-10 13:13:00
575623,237.31,260,18,14064,2011-11-10 13:14:00
575624,303.85,223,12,18217,2011-11-10 13:18:00
575627,288.14,342,19,17977,2011-11-10 13:28:00
575628,151.08,48,23,12844,2011-11-10 13:31:00
575629,175.54000000000002,207,14,12599,2011-11-10 13:34:00
575631,166.97,126,42,15184,2011-11-10 13:41:00
575632,1013.86,3,1,12473,2011-11-10 13:44:00
575633,150.8,24,6,15355,2011-11-10 13:44:00
575634,301.06,412,18,13266,2011-11-10 13:44:00
575636,40.46,1,1,12473,2011-11-10 13:46:00
575637,356.18,143,60,16904,2011-11-10 13:46:00
575639,241.8,240,10,15289,2011-11-10 13:49:00
575640,240.16,110,31,13148,2011-11-10 14:01:00
575642,486.75,177,14,14466,2011-11-10 14:07:00
575643,384.88,184,16,13267,2011-11-10 14:09:00
575647,856.41,392,45,16440,2011-11-10 14:16:00
575652,469.65,43,8,12748,2011-11-10 14:28:00
575654,299.21000000000004,115,13,15238,2011-11-10 14:28:00
575655,182.23,60,18,16434,2011-11-10 14:28:00
575656,1855.99,777,47,13319,2011-11-10 14:29:00
575657,112.03999999999999,58,5,13319,2011-11-10 14:30:00
575658,24.96,12,1,13319,2011-11-10 14:31:00
575659,543.36,236,10,13576,2011-11-10 14:35:00
575660,149.8,76,9,15297,2011-11-10 14:38:00
575661,352.98,210,39,12617,2011-11-10 14:39:00
575668,108.4,61,56,18283,2011-11-10 14:59:00
575671,665.46,333,20,12670,2011-11-10 15:03:00
575673,266.76,132,11,14863,2011-11-10 15:04:00
575674,125.38,54,7,13468,2011-11-10 15:06:00
575675,1.95,1,1,18283,2011-11-10 15:07:00
575676,323.62,578,8,13499,2011-11-10 15:09:00
575678,579.15,449,29,16169,2011-11-10 15:23:00
575680,677.09,485,41,13148,2011-11-10 15:23:00
575681,363.2,247,50,16903,2011-11-10 15:32:00
575682,279.5,141,15,12826,2011-11-10 15:37:00
575683,3782.52,954,18,17389,2011-11-10 15:51:00
575684,300.38,266,6,14397,2011-11-10 15:57:00
575685,600.1800000000001,162,9,15694,2011-11-10 15:57:00
575686,347.68,174,13,17716,2011-11-10 15:59:00
575687,2581.07,1041,44,16126,2011-11-10 16:03:00
575688,343.8,154,11,18230,2011-11-10 16:15:00
575689,165.92,88,8,14829,2011-11-10 16:16:00
575690,314.65999999999997,208,19,14189,2011-11-10 16:20:00
