Segment,StockCode,Revenue,Quantity,Orders,Customers
Segment 3,22223,108.44999999999999,51,3,2
Segment 3,22224,287.15,109,12,4
Segment 3,22227,255.05,397,43,7
Segment 3,22228,10.6,26,3,2
Segment 3,22229,10.6,26,3,2
Segment 3,22230,34.8,120,6,2
Segment 3,22231,29.5,50,4,2
Segment 3,22233,21.12,34,5,3
Segment 3,22236,89.25,7,5,3
Segment 3,22241,407.64,348,17,4
Segment 3,22242,201.9,134,3,2
Segment 3,22243,25.65,17,4,3
Segment 3,22244,51.3,30,7,3
Segment 3,22245,39.38,50,4,2
Segment 3,22246,24.78,6,4,1
Segment 3,22247,24.74,34,3,3
Segment 3,22248,25.59,35,3,3
Segment 3,22249,23.89,33,2,2
Segment 3,22250,25.59,35,3,3
Segment 3,22251,27.94,26,3,3
Segment 3,22252,102.35000000000001,91,14,2
Segment 3,22254,57.5,46,9,2
Segment 3,22255,59.49999999999999,70,10,2
Segment 3,22256,30.0,24,1,1
Segment 3,22257,90.47999999999999,168,2,2
Segment 3,22258,60.48,144,1,1
Segment 3,22259,60.48,144,1,1
Segment 3,22260,68.57,77,7,3
Segment 3,22261,24.159999999999997,22,8,4
Segment 3,22262,137.42,158,22,5
Segment 3,22263,6.52,4,3,1
Segment 3,22264,54.72,288,1,1
Segment 3,22265,49.400000000000006,76,3,3
Segment 3,22266,12.16,64,1,1
Segment 3,22267,120.87,145,4,3
Segment 3,22268,124.19,245,4,3
Segment 3,22269,26.34,14,9,3
Segment 3,22270,162.72,48,1,1
Segment 3,22271,73.42,22,14,4
Segment 3,22272,2.95,1,1,1
Segment 3,22273,6893.489999999999,2763,25,6
Segment 3,22274,61.4,16,13,3
Segment 3,22276,30.599999999999998,12,6,3
Segment 3,22277,16.52,4,4,1
Segment 3,22278,94.05,19,14,3
Segment 3,22279,16.21,12,4,2
Segment 3,22280,14.879999999999999,9,5,2
Segment 3,22281,71.4,12,6,1
Segment 3,22282,100.92,6,5,2
Segment 3,22283,79.39,9,5,4
Segment 3,22284,26.4,16,2,1
Segment 3,22286,47.879999999999995,84,3,2
Segment 3,22287,18.72,48,1,1
Segment 3,22288,1.25,1,1,1
Segment 3,22291,92.79999999999998,64,5,2
Segment 3,22294,618.01,509,15,6
Segment 3,22295,300.71999999999997,188,9,5
Segment 3,22296,596.8299999999999,367,13,5
Segment 3,22297,400.72,324,14,6
Segment 3,22299,1.25,1,1,1
Segment 3,22300,10.2,4,2,1
Segment 3,22301,15.299999999999999,6,3,1
Segment 3,22302,176.56,81,4,4
Segment 3,22303,239.41000000000003,112,5,5
Segment 3,22304,17.57,5,3,2
Segment 3,22305,934.69,439,6,3
Segment 3,22306,69.96000000000001,66,4,3
Segment 3,22307,63.6,60,5,3
Segment 3,22308,47.89,15,10,3
Segment 3,22309,91.38,33,18,4
Segment 3,22310,177.24,104,21,5
Segment 3,22311,223.85,43,11,3
Segment 3,22312,34.74,6,4,1
Segment 3,22313,670.7900000000001,261,6,4
Segment 3,22314,161.54,54,14,5
Segment 3,22315,229.77,213,18,5
Segment 3,22316,111.76,104,8,3
Segment 3,22317,81.52,28,5,4
Segment 3,22318,101.95,37,12,6
Segment 3,22319,31.200000000000003,48,3,1
Segment 3,22320,29.21,3,3,2
Segment 3,22321,10.2,12,1,1
Segment 3,22324,49.56,12,7,1
Segment 3,22325,42.45,9,5,3
Segment 3,22326,259.27000000000004,85,36,6
Segment 3,22327,112.10000000000001,38,14,4
Segment 3,22328,1620.69,607,25,6
Segment 3,22329,74.24999999999999,45,11,5
Segment 3,22331,64.31,35,8,4
Segment 3,22332,102.3,62,11,5
Segment 3,22333,2292.8799999999997,1568,37,8
Segment 3,22334,32.989999999999995,19,4,4
Segment 3,22335,121.55000000000001,199,22,5
Segment 3,22336,54.720000000000006,288,2,2
Segment 3,22337,18.200000000000003,28,3,2
Segment 3,22338,99.92,392,11,4
Segment 3,22339,9.75,29,4,3
Segment 3,22340,2.73,7,3,2
Segment 3,22341,161.14999999999998,95,9,5
Segment 3,22342,19.049999999999997,13,2,2
Segment 3,22343,39.989999999999995,195,3,2
Segment 3,22344,49.15,241,4,3
Segment 3,22345,52.62,246,4,3
Segment 3,22346,40.7,194,3,2
Segment 3,22348,883.4799999999999,1066,36,7
Segment 3,22349,63.67,15,3,3
Segment 3,22350,38.25,15,4,2
Segment 3,22352,427.39,185,26,6
Segment 3,22354,357.52,102,8,4
Segment 3,22355,1096.45,1423,81,9
Segment 3,22356,598.29,695,57,9
Segment 3,22357,95.35000000000001,23,10,2
Segment 3,22358,197.43,65,10,4
Segment 3,22359,44.14000000000001,14,4,3
Segment 3,22360,821.6999999999999,306,22,6
Segment 3,22361,391.55,149,10,4
Segment 3,22362,361.83,137,7,5
Segment 3,22363,656.14,254,6,4
Segment 3,22364,560.52,208,17,5
Segment 3,22365,315.04,42,12,6
Segment 3,22366,89.4,12,7,3
Segment 3,22367,390.09,203,18,6
Segment 3,22371,390.58,78,31,6
Segment 3,22372,88.28,20,6,5
Segment 3,22374,115.19,27,13,6
Segment 3,22375,101.45,25,8,5
Segment 3,22376,85.44,20,8,5
Segment 3,22377,258.69,281,11,6
Segment 3,22378,489.06,475,15,9
Segment 3,22379,2484.83,1307,31,8
Segment 3,22380,62.370000000000005,21,13,3
Segment 3,22381,541.88,282,14,5
Segment 3,22382,1416.55,891,72,10
Segment 3,22383,1730.1,1138,68,9
Segment 3,22384,2179.9,1430,71,12
Segment 3,22385,6696.71,3845,53,10
Segment 3,22386,14235.1,8172,92,13
Segment 3,22389,225.3,106,2,2
Segment 3,22390,24.8,5,4,1
Segment 3,22393,10.059999999999999,3,2,2
Segment 3,22394,51.0,52,3,3
Segment 3,22395,4.109999999999999,5,2,2
Segment 3,22396,21.48,18,8,3
Segment 3,22398,46.63,90,7,4
Segment 3,22399,70.0,56,6,2
Segment 3,22400,92.81,114,9,4
Segment 3,22402,125.3,151,10,6
Segment 3,22403,86.76,200,5,3
Segment 3,22405,2.5,2,2,1
Segment 3,22406,48.19,33,12,2
Segment 3,22407,14.96,11,6,3
Segment 3,22408,4.96,3,3,2
Segment 3,22409,23.75,19,7,2
Segment 3,22410,12.3,13,7,3
Segment 3,22411,5166.8,2904,72,12
Segment 3,22412,292.8,158,3,3
Segment 3,22413,873.97,295,13,5
Segment 3,22414,158.97,13,11,3
Segment 3,22415,7.95,1,1,1
Segment 3,22416,208.79999999999998,144,1,1
Segment 3,22417,514.4399999999999,1044,23,8
Segment 3,22418,231.70999999999998,257,13,5
Segment 3,22419,307.08,450,46,4
Segment 3,22420,77.57,121,25,5
Segment 3,22421,120.25999999999999,218,27,4
Segment 3,22422,90.15,99,14,2
Segment 3,22423,39961.2,3611,109,16
Segment 3,22424,400.40999999999997,32,15,5
Segment 3,22425,176.96,37,17,5
Segment 3,22426,165.65,51,10,3
Segment 3,22427,452.68,80,17,7
Segment 3,22428,104.48,14,10,3
Segment 3,22429,908.54,234,24,5
Segment 3,22430,67.9,14,7,4
Segment 3,22431,1070.8,610,34,7
Segment 3,22432,425.78,232,21,6
Segment 3,22433,651.68,370,20,6
Segment 3,22434,72.38,36,6,3
Segment 3,22435,346.14,292,14,5
Segment 3,22436,16.75,23,4,2
Segment 3,22437,105.35,127,9,5
Segment 3,22438,85.8,204,4,4
Segment 3,22439,90.65,97,19,4
Segment 3,22440,1443.54,3967,14,4
Segment 3,22441,252.10000000000002,121,10,3
Segment 3,22442,73.65,15,4,2
Segment 3,22443,47.7,6,5,1
Segment 3,22444,30.0,24,1,1
Segment 3,22445,55.5,14,12,4
Segment 3,22446,107.09,33,14,2
Segment 3,22448,13.26,2,1,1
Segment 3,22449,30.830000000000002,10,8,4
Segment 3,22450,26.8,8,3,2
Segment 3,22451,16.75,5,2,1
Segment 3,22452,307.15,121,10,5
Segment 3,22453,314.5,118,8,4
Segment 3,22454,226.0,88,4,2
Segment 3,22456,702.45,147,21,5
Segment 3,22457,1974.0700000000002,625,63,8
Segment 3,22460,278.78000000000003,219,13,4
Segment 3,22461,237.00000000000003,60,3,1
Segment 3,22464,266.87,167,19,5
Segment 3,22465,327.68,278,18,7
Segment 3,22466,1352.85,911,9,5
Segment 3,22467,3517.55,1590,91,10
Segment 3,22468,374.39,59,17,5
Segment 3,22469,990.41,653,42,10
Segment 3,22470,885.71,309,38,9
Segment 3,22471,156.28,68,5,3
Segment 3,22472,37.31999999999999,4,4,2
Segment 3,22473,309.09,103,12,5
Segment 3,22474,20.689999999999998,3,3,2
Segment 3,22475,599.85,143,43,2
Segment 3,22476,279.67,53,10,4
Segment 3,22477,31.25,25,3,3
Segment 3,22478,87.5,70,9,3
Segment 3,22479,43.75,35,3,3
Segment 3,22480,12.5,10,4,2
Segment 3,22481,50.78,42,7,2
Segment 3,22482,22.5,18,4,2
Segment 3,22483,414.18,158,14,4
Segment 3,22485,784.5,70,13,5
Segment 3,22486,8.29,1,1,1
Segment 3,22487,218.95999999999998,21,19,4
Segment 3,22488,348.40999999999997,213,30,6
Segment 3,22489,630.87,1497,23,5
Segment 3,22491,544.4499999999999,691,11,7
Segment 3,22492,4621.04,7712,25,7
Segment 3,22493,1169.58,790,13,4
Segment 3,22494,86.62,48,29,4
Segment 3,22495,12.59,5,4,2
Segment 3,22496,11.8,4,3,3
Segment 3,22498,154.70000000000002,26,16,4
Segment 3,22499,1232.53,220,30,7
Segment 3,22500,24.75,5,4,2
Segment 3,22501,1164.05,132,12,8
Segment 3,22502,1695.4,332,21,9
Segment 3,22503,271.1,18,4,3
Segment 3,22504,259.45,19,4,3
Segment 3,22505,806.14,186,10,6
Segment 3,22507,717.73,163,13,7
Segment 3,22508,326.71,82,16,4
Segment 3,22509,82.65,7,2,2
Segment 3,22510,90.79,73,4,2
Segment 3,22511,83.75,65,3,2
Segment 3,22512,55.79,19,5,4
Segment 3,22513,120.94,18,11,2
Segment 3,22514,16.8,8,6,2
Segment 3,22515,18.900000000000002,9,7,2
Segment 3,22516,2.1,1,1,1
Segment 3,22517,6.300000000000001,3,3,1
Segment 3,22518,135.3,73,3,2
Segment 3,22519,135.3,73,3,2
Segment 3,22520,22.099999999999998,26,4,4
Segment 3,22521,17.0,20,4,3
Segment 3,22522,13.6,16,5,3
Segment 3,22523,17.0,20,5,4
Segment 3,22524,27.5,22,2,1
Segment 3,22525,65.0,52,5,3
Segment 3,22529,9.9,27,4,2
Segment 3,22530,370.56,932,18,5
Segment 3,22531,1.26,3,2,1
Segment 3,22532,2.52,6,3,2
Segment 3,22533,28.020000000000003,77,5,4
Segment 3,22534,91.44000000000001,252,8,4
Segment 3,22535,21.060000000000002,57,6,3
Segment 3,22536,748.56,1972,16,7
Segment 3,22537,7.98,19,5,2
Segment 3,22538,5.04,12,3,2
Segment 3,22539,106.66,252,3,3
Segment 3,22540,2.4899999999999998,3,2,1
Segment 3,22541,5.03,11,2,2
Segment 3,22543,10.76,26,3,1
Segment 3,22544,130.29,299,10,4
Segment 3,22545,15.33,37,3,3
Segment 3,22546,112.53999999999999,266,4,3
Segment 3,22547,13.75,22,7,3
Segment 3,22548,199.86,175,13,6
Segment 3,22549,151.29,65,14,3
Segment 3,22550,795.71,226,9,4
Segment 3,22551,848.0999999999999,534,21,6
Segment 3,22553,191.39999999999998,116,26,4
Segment 3,22554,450.42999999999995,271,30,5
Segment 3,22555,1900.9399999999998,1186,21,5
Segment 3,22556,57.71,31,20,4
Segment 3,22557,466.19,275,30,5
Segment 3,22558,2466.0099999999998,1721,58,8
Segment 3,22559,14.76,6,4,1
Segment 3,22560,2162.75,1974,25,5
Segment 3,22561,1328.97,897,21,8
Segment 3,22562,42.78,34,11,6
Segment 3,22563,1073.14,1007,18,7
Segment 3,22564,1941.69,1822,16,7
Segment 3,22565,52.86,42,13,3
Segment 3,22566,37.129999999999995,29,9,3
Segment 3,22567,77.35,59,10,3
Segment 3,22568,2896.2400000000002,837,24,7
Segment 3,22569,2552.77,721,13,7
Segment 3,22570,2762.15,812,12,6
Segment 3,22571,72.25,85,8,4
Segment 3,22572,17.849999999999998,21,4,2
Segment 3,22573,114.78999999999999,91,17,4
Segment 3,22574,201.29,179,17,5
Segment 3,22575,13.2,8,1,1
Segment 3,22576,50.73,45,9,3
Segment 3,22577,333.35999999999996,960,30,7
Segment 3,22578,311.47999999999996,952,29,6
Segment 3,22579,101.39999999999999,248,19,5
Segment 3,22580,784.53,139,16,7
Segment 3,22581,48.12,66,10,4
Segment 3,22582,1057.06,439,5,4
Segment 3,22583,2.55,1,1,1
Segment 3,22584,1277.99,485,10,4
Segment 3,22585,1200.52,1040,24,8
Segment 3,22586,32.3,38,4,1
Segment 3,22588,66.58,12,8,2
Segment 3,22589,246.21,75,15,4
Segment 3,22591,313.99,81,13,3
Segment 3,22592,239.17000000000002,53,11,4
Segment 3,22593,92.25999999999999,70,18,4
Segment 3,22594,104.8,82,20,3
Segment 3,22595,267.53999999999996,312,41,5
Segment 3,22596,444.51,433,19,6
Segment 3,22597,124.69,263,18,5
Segment 3,22598,7.789999999999999,13,5,2
Segment 3,22599,57.699999999999996,162,9,3
Segment 3,22600,65.96,62,14,3
Segment 3,22601,133.47,135,16,5
Segment 3,22602,101.28999999999999,121,19,4
Segment 3,22603,46.05,45,10,3
Segment 3,22604,1405.0600000000002,663,15,5
Segment 3,22605,725.58,53,13,6
Segment 3,22606,271.0,20,7,3
Segment 3,22607,2260.09,262,11,6
Segment 3,22608,352.44,1764,10,3
Segment 3,22609,241.39999999999998,1028,13,5
Segment 3,22610,817.56,2304,15,6
Segment 3,22611,14.850000000000001,3,2,1
Segment 3,22613,39.03,45,15,4
Segment 3,22614,45.58,128,16,4
Segment 3,22615,71.72999999999999,211,9,5
Segment 3,22616,1798.99,5975,33,9
Segment 3,22617,881.6899999999999,173,22,7
Segment 3,22618,49.75,5,3,1
Segment 3,22619,746.65,142,17,3
Segment 3,22620,850.58,737,30,5
Segment 3,22621,606.57,317,34,5
Segment 3,22622,1370.86,159,3,3
Segment 3,22623,241.92000000000002,33,12,4
Segment 3,22624,1365.98,158,26,6
Segment 3,22625,902.33,115,17,6
Segment 3,22626,59.129999999999995,6,4,4
Segment 3,22627,67.63,7,4,3
Segment 3,22628,709.7,166,6,4
Segment 3,22629,4101.09,2413,69,12
Segment 3,22630,2590.6899999999996,1495,58,10
Segment 3,22631,263.78,144,16,6
Segment 3,22632,902.7000000000002,487,10,5
Segment 3,22633,504.30000000000007,263,11,4
Segment 3,22634,77.95,9,2,2
Segment 3,22635,77.95,9,2,2
Segment 3,22636,8.5,1,1,1
Segment 3,22637,586.37,263,18,7
Segment 3,22638,32.16,33,2,2
Segment 3,22639,86.14,30,9,3
Segment 3,22642,9.92,2,1,1
Segment 3,22644,190.72,138,17,7
Segment 3,22645,200.19,115,16,4
Segment 3,22646,198.46,150,12,4
Segment 3,22647,66.28,148,4,3
Segment 3,22649,199.55,43,5,2
Segment 3,22650,25.15,19,2,2
Segment 3,22651,612.51,783,14,6
Segment 3,22652,2085.36,1384,31,7
Segment 3,22653,150.20999999999998,81,25,5
Segment 3,22654,1048.3700000000001,183,26,7
Segment 3,22659,9851.869999999999,5929,75,11
Segment 3,22660,188.68,26,6,4
Segment 3,22661,443.39,577,39,9
Segment 3,22662,850.79,539,46,7
Segment 3,22663,763.29,417,36,6
Segment 3,22664,35.28,11,9,2
Segment 3,22665,591.71,213,25,8
Segment 3,22666,2514.1800000000003,846,59,10
Segment 3,22667,1474.0499999999997,555,29,7
Segment 3,22668,612.81,231,12,5
Segment 3,22669,82.60000000000001,28,8,3
Segment 3,22670,110.24,87,21,6
Segment 3,22671,339.40999999999997,225,21,4
Segment 3,22672,332.82,222,14,5
Segment 3,22673,125.58,104,20,6
Segment 3,22674,293.7,265,22,6
Segment 3,22675,295.88,259,23,6
Segment 3,22676,322.39,255,36,5
Segment 3,22677,261.26,209,23,5
Segment 3,22678,209.93,166,23,6
Segment 3,22679,150.57,119,21,5
Segment 3,22680,196.22,156,20,5
Segment 3,22681,136.82,108,21,6
Segment 3,22682,159.36,127,13,5
Segment 3,22683,141.82,112,21,6
Segment 3,22684,103.15,83,11,4
Segment 3,22685,94.4,76,12,4
Segment 3,22686,483.45000000000005,448,23,6
Segment 3,22687,149.67,9,4,1
Segment 3,22688,83.28999999999999,11,2,2
Segment 3,22689,541.39,39,12,3
Segment 3,22690,372.64,52,9,6
Segment 3,22691,113.14,14,7,5
Segment 3,22692,873.23,119,29,6
Segment 3,22693,7696.56,7800,6,3
Segment 3,22694,125.10000000000001,61,17,4
Segment 3,22695,64.88,62,8,5
Segment 3,22696,50.66,20,5,3
Segment 3,22697,2837.54,1070,46,10
Segment 3,22698,2210.79,845,30,9
Segment 3,22699,7417.049999999999,2875,57,11
Segment 3,22700,250.7,290,6,3
Segment 3,22701,178.20999999999998,181,12,5
Segment 3,22702,157.2,196,7,4
Segment 3,22703,20.62,13,9,2
Segment 3,22704,231.0,550,19,5
Segment 3,22705,52.5,125,5,3
Segment 3,22706,52.5,125,5,3
Segment 3,22707,21.0,50,2,2
Segment 3,22708,52.5,125,5,5
Segment 3,22710,368.0,1000,10,5
Segment 3,22711,99.5,275,4,3
Segment 3,22712,88.64999999999999,195,17,6
Segment 3,22713,498.7,1362,20,8
Segment 3,22714,228.99,624,7,5
Segment 3,22715,40.32,96,7,1
Segment 3,22716,48.57,123,8,3
Segment 3,22717,41.04,108,4,3
Segment 3,22718,76.32,192,10,3
Segment 3,22719,351.75000000000006,327,12,4
Segment 3,22720,3668.6600000000003,762,59,11
Segment 3,22721,586.12,118,26,8
Segment 3,22722,1352.7500000000002,385,27,7
Segment 3,22723,331.69000000000005,91,22,9
Segment 3,22725,815.76,226,22,5
Segment 3,22726,3781.75,1042,44,5
Segment 3,22727,6410.400000000001,1853,41,9
Segment 3,22728,5478.73,1592,30,7
Segment 3,22729,1502.13,436,12,5
Segment 3,22730,446.42,129,15,6
Segment 3,22731,83.72,36,12,3
Segment 3,22732,122.15,59,12,3
Segment 3,22733,98.56,44,12,2
Segment 3,22734,26.04,6,3,2
Segment 3,22735,47.730000000000004,17,6,2
Segment 3,22736,64.16,20,8,2
Segment 3,22737,134.99,51,15,3
Segment 3,22738,74.08,28,8,3
Segment 3,22739,291.39,111,19,5
Segment 3,22740,1108.8,1488,8,4
Segment 3,22741,674.1899999999999,873,6,4
Segment 3,22742,143.26000000000002,154,6,4
Segment 3,22743,202.52,164,11,4
Segment 3,22744,165.38000000000002,162,11,5
Segment 3,22745,352.45,163,21,6
Segment 3,22746,308.42,143,19,7
Segment 3,22747,172.2,82,10,4
Segment 3,22748,493.01,228,26,7
Segment 3,22749,544.3299999999999,157,14,5
Segment 3,22750,74.75999999999999,14,10,4
Segment 3,22751,56.09,11,10,4
Segment 3,22752,3883.9900000000002,513,39,10
Segment 3,22753,112.44,143,50,5
Segment 3,22754,140.29,279,48,6
Segment 3,22755,195.95,242,60,4
Segment 3,22756,213.39000000000001,173,26,6
Segment 3,22757,230.14000000000001,181,30,6
Segment 3,22758,372.33,411,38,7
Segment 3,22759,1487.85,873,22,8
Segment 3,22760,406.65,35,10,4
Segment 3,22761,109.75,5,2,1
Segment 3,22762,65.95,5,3,2
Segment 3,22763,111.95,13,3,2
Segment 3,22766,1187.6799999999998,456,28,9
Segment 3,22767,558.9,62,12,5
Segment 3,22768,1087.21,124,13,5
Segment 3,22770,14.95,1,1,1
Segment 3,22771,983.9300000000001,853,37,6
Segment 3,22772,901.0,805,27,5
Segment 3,22773,440.0,352,26,5
Segment 3,22774,887.25,801,19,5
Segment 3,22775,842.86,757,20,4
Segment 3,22776,852.4499999999999,95,25,6
Segment 3,22777,850.85,111,2,2
Segment 3,22778,834.41,243,13,3
Segment 3,22779,2505.6,736,10,3
Segment 3,22780,2172.34,642,9,3
Segment 3,22781,279.89,35,12,6
Segment 3,22782,612.0,60,5,3
Segment 3,22783,230.55,29,4,3
Segment 3,22784,460.87,93,14,5
Segment 3,22785,108.94,22,7,5
Segment 3,22786,104.09,27,5,5
Segment 3,22788,339.34999999999997,36,12,4
Segment 3,22789,144.39,83,7,3
Segment 3,22791,45.57,20,5,2
Segment 3,22792,294.40999999999997,395,10,4
Segment 3,22794,226.5,30,19,5
Segment 3,22795,1263.1000000000001,210,16,3
Segment 3,22796,651.15,72,15,5
Segment 3,22797,814.89,49,7,5
Segment 3,22798,1496.61,555,25,6
Segment 3,22799,144.5,18,5,4
Segment 3,22800,152.23,39,5,4
Segment 3,22801,1050.9,303,15,5
Segment 3,22802,84.75,5,1,1
Segment 3,22803,71.5,2,1,1
Segment 3,22804,994.66,362,30,8
Segment 3,22805,470.43,411,22,4
Segment 3,22807,74.44,26,11,3
Segment 3,22808,14.75,5,2,2
Segment 3,22809,589.51,181,19,4
Segment 3,22810,656.33,171,18,3
Segment 3,22811,1537.3799999999999,590,14,2
Segment 3,22812,150.17,39,14,2
Segment 3,22813,880.6799999999998,502,14,3
Segment 3,22814,44.81999999999999,117,10,3
Segment 3,22815,87.0,238,5,3
Segment 3,22816,40.32,96,3,1
Segment 3,22817,132.35999999999999,346,17,5
Segment 3,22818,45.36,108,5,1
Segment 3,22819,81.36,204,18,5
Segment 3,22820,125.63000000000001,193,2,2
Segment 3,22821,25.060000000000002,38,3,2
Segment 3,22822,217.56,39,11,6
Segment 3,22823,330.0,3,1,1
Segment 3,22824,32.95,1,1,1
Segment 3,22825,99.30000000000001,14,4,2
Segment 3,22829,164.6,18,5,4
Segment 3,22831,417.34999999999997,161,6,3
Segment 3,22832,53.75,5,3,3
Segment 3,22834,681.23,592,14,7
Segment 3,22835,1933.98,444,26,7
Segment 3,22837,288.3,62,6,3
Segment 3,22838,4641.13,361,14,7
Segment 3,22839,1518.81,115,15,6
Segment 3,22840,1457.38,206,13,7
Segment 3,22841,182.53,23,7,5
Segment 3,22842,738.25,123,13,5
Segment 3,22843,642.0400000000001,106,10,5
Segment 3,22844,1471.0900000000001,187,22,7
Segment 3,22845,682.88,117,17,7
Segment 3,22846,907.0,60,15,4
Segment 3,22847,1229.73,79,19,6
Segment 3,22848,204.35,13,6,4
Segment 3,22849,273.09999999999997,18,5,2
Segment 3,22851,350.79,465,19,7
Segment 3,22852,48.5,12,5,4
Segment 3,22853,38.5,14,1,1
Segment 3,22854,669.25,155,9,5
Segment 3,22855,202.20000000000002,180,5,3
Segment 3,22858,9.899999999999999,6,1,1
Segment 3,22859,9.899999999999999,6,1,1
Segment 3,22860,19.799999999999997,12,2,2
Segment 3,22862,17.0,4,4,2
Segment 3,22863,551.55,213,8,3
Segment 3,22865,1311.7300000000002,694,22,5
Segment 3,22866,1264.2000000000003,682,13,6
Segment 3,22867,1125.73,594,16,5
Segment 3,22869,3.9,2,1,1
Segment 3,22870,1.95,1,1,1
Segment 3,22874,1.95,1,1,1
Segment 3,22875,5.85,3,2,2
Segment 3,22877,3.9,2,2,1
Segment 3,22879,10.08,24,1,1
Segment 3,22880,10.08,24,1,1
Segment 3,22881,10.08,24,1,1
Segment 3,22882,19.83,29,4,2
Segment 3,22883,10.08,24,1,1
Segment 3,22884,19.83,29,4,3
Segment 3,22885,10.08,24,1,1
Segment 3,22886,17.88,28,5,2
Segment 3,22887,10.08,24,1,1
Segment 3,22888,10.08,24,1,1
Segment 3,22889,74.1,97,2,2
Segment 3,22890,363.32,38,12,5
Segment 3,22891,204.26,30,18,3
Segment 3,22892,156.25,125,14,3
Segment 3,22893,102.18,257,20,2
Segment 3,22894,274.5,29,6,4
Segment 3,22895,379.39,129,13,4
Segment 3,22896,661.72,297,31,8
Segment 3,22897,274.56,188,20,7
Segment 3,22898,228.38,132,8,6
Segment 3,22899,178.18,85,11,6
Segment 3,22900,2210.5499999999997,901,20,6
Segment 3,22902,425.68,248,7,5
Segment 3,22903,89.53,35,13,3
Segment 3,22904,117.34000000000002,34,13,4
Segment 3,22905,407.34000000000003,161,21,7
Segment 3,22906,409.05,277,16,4
Segment 3,22907,549.16,658,41,9
Segment 3,22908,474.65,647,25,9
Segment 3,22909,476.95,595,21,8
Segment 3,22910,2768.67,1045,38,9
Segment 3,22911,5.79,1,1,1
Segment 3,22912,49.5,10,3,1
Segment 3,22913,89.10000000000001,18,5,3
Segment 3,22914,64.35000000000001,13,5,2
Segment 3,22915,214.56,528,7,3
Segment 3,22916,54.60000000000001,84,14,3
Segment 3,22917,50.7,78,13,3
Segment 3,22918,50.7,78,13,3
Segment 3,22919,51.35,79,13,3
Segment 3,22920,54.60000000000001,84,14,3
Segment 3,22921,42.25000000000001,65,11,3
Segment 3,22922,114.35,137,5,4
Segment 3,22923,10.2,12,2,1
Segment 3,22924,56.1,66,2,1
Segment 3,22925,60.620000000000005,8,4,3
Segment 3,22926,47.6,8,4,2
Segment 3,22927,77.35,13,5,2
Segment 3,22928,167.37,15,8,3
Segment 3,22929,57.95,1,1,1
Segment 3,22930,512.12,236,11,7
Segment 3,22931,391.06000000000006,181,11,7
Segment 3,22932,952.9500000000002,451,10,6
Segment 3,22933,975.7,430,6,3
Segment 3,22934,201.3,78,2,2
Segment 3,22935,528.75,187,9,5
Segment 3,22936,448.38,160,8,6
Segment 3,22937,170.99,57,9,5
Segment 3,22938,525.23,283,5,4
Segment 3,22939,377.13,75,15,6
Segment 3,22940,718.18,166,23,6
Segment 3,22941,4348.7,635,14,7
Segment 3,22942,509.6,72,10,5
Segment 3,22943,1404.43,303,8,6
Segment 3,22944,58.5,150,3,3
Segment 3,22945,166.5,102,10,2
Segment 3,22946,620.25,41,13,4
Segment 3,22947,1296.55,133,18,8
Segment 3,22948,258.06,246,18,6
Segment 3,22949,423.4,292,4,2
Segment 3,22950,807.8499999999999,577,4,4
Segment 3,22951,593.31,1129,24,6
Segment 3,22952,1109.6000000000001,2216,18,7
Segment 3,22953,72.38,55,19,4
Segment 3,22954,35.0,28,8,2
Segment 3,22955,67.2,32,6,3
Segment 3,22956,129.92000000000002,58,8,4
Segment 3,22957,1082.45,419,11,6
Segment 3,22959,63.42,151,6,3
Segment 3,22960,6116.99,1559,60,15
Segment 3,22961,3329.85,2337,50,10
Segment 3,22962,156.53,197,16,6
Segment 3,22963,148.95000000000002,189,12,6
Segment 3,22964,729.0400000000001,378,18,8
Segment 3,22965,86.42,38,9,6
Segment 3,22966,1131.3700000000001,1012,28,11
Segment 3,22967,901.05,351,7,4
Segment 3,22968,787.8000000000001,92,5,4
Segment 3,22969,763.45,593,14,8
Segment 3,22970,3854.4,1808,25,7
Segment 3,22971,1272.62,584,17,5
Segment 3,22972,86.80999999999999,53,4,4
Segment 3,22973,58.779999999999994,38,3,2
Segment 3,22974,93.38999999999999,55,7,4
