StockCode,Description,TotalQuantity,TransactionCount,UniqueCustomers,TotalRevenue,AverageUnitPrice
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,131,37,29,216.14999999999998,1.65
85042,ANTIQUE LILY FAIRY LIGHTS,-3,2,2,-14.850000000000001,4.95
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,37,11,10,166.35,4.886363636363637
85047,WHITE BEADED GARLAND STRING 20LIGHT,0,4,4,0.8000000000000007,6.1499999999999995
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1225,236,173,9066.75,7.765126050420169
85049A,TRADITIONAL CHRISTMAS RIBBONS,2891,267,204,3587.8,1.2923897058823528
85049B,LUSH GREENS RIBBONS,54,13,13,67.5,1.25
85049C,ROMANTIC PINKS RIBBONS,1196,205,162,1468.85,1.2548571428571427
85049D,BRIGHT BLUES RIBBONS,537,102,85,671.25,1.25
85049E,SCANDINAVIAN REDS RIBBONS,2726,337,248,3473.45,1.2917784256559766
85049F,BABY BOOM RIBBONS,374,85,70,467.5,1.25
85049G,CHOCOLATE BOX RIBBONS,1559,229,162,1900.08,1.273723849372385
85049H,URBAN BLACK RIBBONS,447,73,58,519.22,1.194078947368421
85053,FRENCH ENAMEL CANDLEHOLDER,1513,247,158,3030.36,2.128809523809524
85054,FRENCH ENAMEL POT W LID,545,90,66,1219.01,2.7715384615384617
85055,FRENCH ENAMEL UTENSIL HOLDER,37,10,9,122.75,3.6700000000000004
85059,FRENCH ENAMEL WATER BASIN,282,81,62,748.71,3.3379268292682926
85061W,WHITE JEWELLED HEART DECORATION,1961,110,77,1588.55,0.8561538461538462
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1364,134,97,2208.2699999999995,1.6665925925925924
85063,CREAM SWEETHEART MAGAZINE RACK,-3,2,2,-46.849999999999994,15.95
85064,CREAM SWEETHEART LETTER RACK,203,25,21,856.75,5.323200000000001
85065,CREAM SWEETHEART TRAYS,-1,1,1,-12.75,12.75
85066,CREAM SWEETHEART MINI CHEST,1655,470,291,20000.12,12.618336842105263
85067,CREAM SWEETHEART WALL CABINET,7,5,5,126.64999999999999,18.55
85068,CREAM SWEETHEART SHELF + HOOKS,-1,1,1,-7.95,7.95
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,824,92,78,64.40000000000002,0.7711702127659575
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1243,104,88,612.45,0.655377358490566
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",607,72,62,313.78,0.7483561643835616
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,362,64,58,205.98,0.6845454545454546
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,1746,65,46,376.50000000000006,0.2989230769230769
85084,HOLLY TOP CHRISTMAS STOCKING,17,6,6,14.45,0.85
85086A,CANDY SPOT HEART DECORATION,45,8,8,38.25,0.85
85087,CANDY SPOT CUSHION COVER,39,8,7,116.41000000000001,2.9925
85088,CANDY SPOT HAND BAG,186,21,18,381.07000000000005,2.265909090909091
85089,CANDY SPOT BUNNY,13,5,5,38.35,2.95
85092,CANDY SPOT TEA COSY,27,2,2,40.05,2.3
85093,CANDY SPOT EGG WARMER HARE,451,20,20,227.49,0.5947619047619048
85094,CANDY SPOT EGG WARMER RABBIT,501,30,29,122.75000000000001,0.29600000000000004
85095,THREE CANVAS LUGGAGE TAGS,66,10,9,128.26,2.356
85096,HILDA CANDY SPOT RABBIT,20,11,10,75.0,3.75
85098B,BLUE FLYING SINGING CANARY,-1,1,1,-3.75,3.75
85099B,JUMBO BAG RED RETROSPOT,44963,1643,636,83056.52,2.0131404460518385
85099C,JUMBO  BAG BAROQUE BLACK WHITE,12490,663,306,23119.7,2.010179104477612
85099F,JUMBO BAG STRAWBERRY,16521,667,317,30120.83,2.0040508221225712
85103,SILVER T-LIGHT SETTING,54,7,6,325.3,6.292857142857143
85104,SILVER GLASS T-LIGHT SET,193,15,13,493.63,3.0753333333333335
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,528,9,9,912.9599999999999,2.4544444444444444
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,241,25,21,511.35,2.4225925925925926
85109,PINK BOUDOIR T-LIGHT HOLDER,12,1,1,10.2,0.85
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,1395,51,40,416.07,0.30846153846153845
85114A,BLACK ENCHANTED FOREST PLACEMAT,585,42,20,893.25,1.630952380952381
85114B,IVORY ENCHANTED FOREST PLACEMAT,391,52,36,621.15,1.6423076923076922
85114C,RED ENCHANTED FOREST PLACEMAT,457,60,37,730.05,1.6436507936507936
85116,BLACK CANDELABRA T-LIGHT HOLDER,664,39,30,639.8000000000001,1.275
85118,HEART T-LIGHT HOLDER,129,8,5,119.49000000000001,1.1412499999999999
85123A,CREAM HANGING HEART T-LIGHT HOLDER,57,7,7,155.35,2.892857142857143
85123A,WHITE HANGING HEART T-LIGHT HOLDER,34128,2013,858,93767.8,2.8910204081632656
85124B,BLUE JUICY FRUIT PHOTO FRAME,76,30,23,193.79999999999998,2.55
85124C,GREEN JUICY FRUIT PHOTO FRAME,84,31,23,214.2,2.55
85125,SMALL ROUND CUT GLASS CANDLESTICK,127,18,14,574.75,4.794444444444444
85126,LARGE ROUND CUTGLASS CANDLESTICK,-1,1,1,-6.75,6.75
85127,SMALL SQUARE CUT GLASS CANDLESTICK,75,20,17,371.25,4.95
85129B,BEADED CRYSTAL HEART GREEN SMALL,101,16,10,124.11,1.389375
85129C,BEADED CRYSTAL HEART BLUE SMALL,77,12,8,99.88,1.5525
85129D,BEADED CRYSTAL HEART PINK SMALL,165,34,16,240.13,1.4991176470588234
85130A,BEADED PEARL HEART WHITE LARGE,77,10,10,127.04999999999998,1.65
85130B,BEADED CRYSTAL HEART GREEN LARGE,816,50,44,707.7,0.9564
85130C,BEADED CRYSTAL HEART BLUE  LARGE,478,43,37,424.06,0.9268181818181819
85130D,BEADED CRYSTAL HEART PINK LARGE,552,51,41,526.38,1.1207692307692307
85131A,BEADED PEARL HEART WHITE ON STICK,456,28,21,450.9,1.1839285714285714
85131B,BEADED CRYSTAL HEART GREEN ON STICK,142,13,2,120.38,0.8946153846153846
85131C,BEADED CRYSTAL HEART BLUE ON STICK,73,11,5,78.71,1.0036363636363637
85131D,BEADED CRYSTAL HEART PINK ON STICK,115,12,5,113.09,1.005
85132A,CHARLIE + LOLA BISCUITS TINS,451,53,38,959.4499999999999,2.8556603773584905
85132B,CHARLIE AND LOLA TABLE TINS,513,60,44,1048.35,2.75
85132C,CHARLIE AND LOLA FIGURES TINS,1399,130,96,2808.0499999999997,2.316412213740458
85135A,YELLOW DRAGONFLY HELICOPTER,15,6,6,119.25,7.95
85135B,BLUE DRAGONFLY HELICOPTER,46,35,28,365.7,7.949999999999999
85135C,RED DRAGONFLY HELICOPTER,77,50,41,612.15,7.95
85136A,YELLOW SHARK HELICOPTER,50,37,35,397.5,7.95
85136B,BLUE SHARK HELICOPTER,2,2,2,15.9,7.95
85136C,RED SHARK HELICOPTER,35,25,20,278.25,7.95
85141,JARDIN ETCHED GLASS FRUITBOWL,110,41,32,571.1,5.6865853658536585
85144,JARDIN ETCHED GLASS BUTTER DISH,1,1,1,7.25,7.25
85144,JARDIN ETCHED GLASS CHEESE DISH,219,40,37,575.45,3.889024390243902
85145,JARDIN ETCHED GLASS LARGE BELL JAR,37,13,12,163.75,5.303846153846154
85146,JARDIN ETCHED GLASS SMALL BELL JAR,43,8,8,147.85000000000002,3.6166666666666663
85150,LADIES & GENTLEMEN METAL SIGN,3893,371,196,8684.28,2.5131451612903226
85152,HAND OVER THE CHOCOLATE   SIGN,8064,593,270,15349.29,2.1010252100840336
85159A,"BLACK TEA,COFFEE,SUGAR JARS",411,51,38,697.05,2.057843137254902
85159B,"WHITE TEA,COFFEE,SUGAR JARS",584,72,45,1047.96,2.1516666666666664
85160B,BLACK BIRD GARDEN DESIGN MUG,103,16,15,45.33,0.44058823529411767
85161,ACRYLIC GEOMETRIC LAMP,12,9,8,221.39999999999998,18.727777777777774
85163A,WHITE BAROQUE WALL CLOCK,45,18,15,349.95,11.572222222222223
85163B,BLACK BAROQUE WALL CLOCK,43,15,11,320.85,11.336666666666668
85167B,BLACK GRAND BAROQUE PHOTO FRAME,48,7,7,93.0,3.392857142857143
85168B,BLACK BAROQUE CARRIAGE CLOCK,17,7,5,149.67,9.06142857142857
85169A,IVORY LOVE BIRD CANDLE,502,48,44,496.72,1.1691836734693877
85169B,BLACK LOVE BIRD CANDLE,201,25,17,191.49,1.1504
85169C,EAU DE NIL LOVE BIRD CANDLE,336,21,14,353.72,1.1833333333333333
85169D,PINK LOVE BIRD CANDLE,232,22,20,236.48000000000002,1.1659090909090908
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,1,1,1,2.1,2.1
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,178,24,14,193.8,1.8395833333333333
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,252,29,26,366.23,1.9544827586206897
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,350,53,30,489.21000000000004,2.169811320754717
85172,HYACINTH BULB T-LIGHT CANDLES,1216,41,34,510.71999999999997,0.42
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,429,50,41,615.7199999999999,2.1745098039215685
85174,S/4 CACTI CANDLES,491,82,56,1956.67,5.027317073170732
85175,CACTI T-LIGHT CANDLES,5087,134,85,2024.06,0.41947761194029853
85176,SEWING SUSAN 21 NEEDLE SET,625,76,50,541.39,0.9218421052631579
85177,BASKET OF FLOWERS SEWING KIT,773,43,40,598.91,0.8813953488372093
85178,VICTORIAN SEWING KIT,2081,103,77,2318.09,1.261826923076923
85179A,GREEN BITTY LIGHT CHAIN,119,17,15,188.31,2.9770588235294118
85179C,PINK BITTY LIGHT CHAIN,69,7,7,89.65,1.7357142857142858
85180A,RED HEARTS LIGHT CHAIN,428,38,32,816.44,3.0930769230769233
85180B,PINK HEARTS LIGHT CHAIN,196,21,19,381.0,3.354761904761905
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,655,83,61,803.25,1.326470588235294
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,977,106,84,1228.25,1.4042056074766356
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,1368,92,82,2025.1000000000001,2.2989130434782608
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,151,44,38,441.53000000000003,3.0673333333333335
85185B,PINK HORSE SOCK PUPPET,240,45,40,688.8000000000001,2.932608695652174
85185B,PINK HORSE SOCK PUPPET KIT,41,15,13,120.95000000000002,2.95
85185D,FROG SOCK PUPPET,15,8,7,44.25000000000001,2.95
85186A,EASTER BUNNY GARLAND OF FLOWERS,477,37,35,200.34,0.42
85186C,BUNNY EGG GARLAND,393,34,32,165.06,0.42
85187,S/12 MINI RABBIT EASTER,324,58,53,515.4,1.6433333333333333
85188A,GREEN METAL SWINGING BUNNY,299,35,29,254.14999999999998,0.85
85188B,PINK METAL SWINGING BUNNY,75,8,8,63.74999999999999,0.85
85189,HANGING BUTTERFLY  EGG,9,3,2,7.6499999999999995,0.85
85194L,HANGING SPRING FLOWER EGG LARGE,872,59,52,722.4799999999999,0.8477966101694915
85194S,HANGING SPRING FLOWER EGG SMALL,1134,58,50,429.36,0.4675862068965517
85195,HANGING HEART BASKET,11,3,3,23.1,2.1
85197,SET OF 12 MINI BUNNIES IN A BUCKET,32,18,18,67.2,2.1
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,86,6,6,68.06,0.815
85199L,LARGE HANGING IVORY & RED WOOD BIRD,912,67,52,589.9200000000001,0.6482089552238806
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2203,158,101,933.05,0.44236363636363635
85200,BUNNY EGG BOX,183,26,24,228.75,1.25
85202,HANGING WOOD AND FELT HEART,296,39,34,124.32,0.42
85203,HANGING WOOD AND FELT BUTTERFLY,569,49,45,237.54,0.41888888888888887
85204,HANGING WOOD AND FELT FLOWER,1870,43,40,248.76,0.1868181818181818
85205B,PINK FELT EASTER RABBIT GARLAND,116,24,22,295.8,2.55
85206A,CREAM FELT EASTER EGG BASKET,914,103,99,1446.8999999999999,1.6423076923076922
85206B,PINK FELT EASTER EGG BASKET,14,4,4,23.099999999999998,1.65
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,160,24,22,296.64000000000004,2.0829166666666667
85211,S/4 GROOVY CAT MAGNETS,140,18,15,150.34,1.21
85212,MINI PAINTED GARDEN DECORATION,2427,70,60,702.4699999999999,0.3677142857142857
85213,MINI  ZINC GARDEN DECORATIONS,808,25,23,297.03999999999996,0.5364
85214,TUB 24 PINK FLOWER PEGS,103,43,36,169.95,1.6500000000000001
85215,ASSORTED CHEESE FRIDGE MAGNETS,163,8,8,105.95000000000002,0.65
85216,ASSORTED CAKES FRIDGE MAGNETS,55,8,6,35.75,0.65
85224,ASSORTED COLOUR SILK GLASSES CASE,3,1,1,6.300000000000001,2.1
85225,BLING KEY RING STAND,6,3,3,6.25,1.0833333333333333
85227,SET OF 6 3D KIT CARDS FOR KIDS,1311,147,115,1097.73,0.8744370860927152
85230A,OPIUM SCENTED VOTIVE CANDLE,840,18,14,203.27999999999997,0.2633333333333333
85230B,CINNAMON SCENTED VOTIVE CANDLE,1264,38,30,326.23999999999995,0.27736842105263154
85230E,STRAWBRY SCENTED VOTIVE CANDLE,1101,24,17,267.45,0.26666666666666666
85230F,JASMINE VOTIVE CANDLE,338,12,11,90.33999999999999,0.27666666666666667
85230G,ORANGE VOTIVE CANDLE,984,26,20,243.11999999999998,0.2715384615384615
85231B,CINAMMON SET OF 9 T-LIGHTS,787,109,74,662.7099999999999,0.8894642857142856
85231G,ORANGE SCENTED SET/9 T-LIGHTS,563,67,49,462.95,0.8576470588235294
85232A,SET/3 POLKADOT STACKING TINS,71,26,22,334.65000000000003,4.923076923076923
85232B,SET OF 3 BABUSHKA STACKING TINS,12,15,8,63.59999999999991,4.856666666666667
85232D,SET/3 DECOUPAGE STACKING TINS,171,54,45,812.85,4.924074074074075
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,11,6,6,65.45,5.95
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,3,2,2,17.85,5.95
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,6,4,4,35.7,5.95
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,2,1,1,8.5,4.25
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,4,2,2,17.0,4.25
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,2,2,2,8.5,4.25
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,5,3,3,21.25,4.25
90002D,FLOWER BURST SILVER RING CRYSTAL,10,6,5,37.5,3.75
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,2,4,3,7.5,3.75
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,8,6,5,30.0,3.75
90003D,CRYSTAL PAIR HEART HAIR SLIDES,14,8,7,52.5,3.75
90003E,GREEN PAIR HEART HAIR SLIDES,4,3,2,15.0,3.75
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,7,5,5,62.64999999999999,8.95
90010B,BLACK/WHITE GLASS/SILVER BRACELET,7,3,3,62.64999999999999,8.95
90010E,AMBER GLASS/SILVER BRACELET,10,7,7,89.5,8.95
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,1,1,1,2.95,2.95
90011B,BLACK CRYSTAL DROP EARRINGS,7,2,2,20.650000000000002,2.95
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,8,2,2,23.6,2.95
90012B,BLACK DROP CRYSTAL NECKLACE,12,2,2,35.400000000000006,2.95
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,8,4,3,30.0,3.75
90013C,GREEN VINTAGE EARRINGS,11,4,4,41.25,3.75
90014A,SILVER M.O.P. ORBIT NECKLACE,8,3,3,23.6,2.9500000000000006
90014A,SILVER/MOP ORBIT NECKLACE,8,7,5,79.6,9.95
90014B,GOLD M PEARL  ORBIT NECKLACE,8,6,5,79.6,9.95
90014B,GOLD M.O.P. ORBIT NECKLACE,2,2,2,5.9,2.95
90014C,SILVER AND BLACK ORBIT NECKLACE,1,1,1,2.95,2.95
90014C,SILVER/BLACK ORBIT NECKLACE,3,2,2,29.849999999999998,9.95
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,14,4,4,80.75,7.4375
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,9,8,6,76.5,8.5
90018A,SILVER M.O.P ORBIT DROP EARRINGS,16,10,8,68.0,4.25
90018B,GOLD M.O.P ORBIT DROP EARRINGS,8,5,5,34.0,4.25
90018C,SILVER BLACK ORBIT DROP EARRINGS,5,4,3,21.25,4.25
90019A,SILVER M.O.P ORBIT BRACELET,18,9,8,89.10000000000001,4.95
90019B,GOLD M.O.P ORBIT BRACELET,2,2,2,9.9,4.95
90019C,SILVER BLACK ORBIT BRACELET,4,3,3,19.8,4.95
90021,LASER CUT MULTI STRAND NECKLACE,1,1,1,11.95,11.95
90022,EDWARDIAN DROP EARRINGS JET BLACK,4,5,4,15.0,3.75
90023,FILIGREE DIAMANTE EARRINGS,8,4,2,34.0,4.25
90024B,NEW BAROQUE B'FLY NECKLACE RED,2,3,2,17.0,8.5
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,2,1,1,17.0,8.5
90024D,NEW BAROQUE B'FLY NECKLACE PINK,1,1,1,8.5,8.5
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,2,1,1,17.0,8.5
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,2,2,2,7.5,3.75
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,1,1,1,3.75,3.75
90026A,GLASS BEAD HOOP NECKLACE BLACK,2,1,1,17.0,8.5
90026B,GLASS BEAD HOOP NECKLACE MONTANA,2,2,2,17.0,8.5
90026C,GLASS BEAD HOOP NECKLACE GREEN,3,2,2,25.5,8.5
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,3,3,3,25.5,8.5
90027A,GLASS BEAD HOOP EARRINGS BLACK,4,1,1,11.8,2.95
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,4,1,1,11.8,2.95
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,2,1,1,17.0,8.5
90029,NEW BAROQUE SMALL NECKLACE BLACK,3,2,2,25.5,8.5
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,72,7,7,72.0,1.0
90030B,RED KUKUI COCONUT SEED NECKLACE,112,15,13,131.8,1.3299999999999998
90030C,BROWN KUKUI COCONUT SEED NECKLACE,74,8,8,74.0,1.0
90031,BILI NUT AND WOOD NECKLACE,48,5,5,48.0,1.0
90032,IVORY SHELL HEART NECKLACE,19,6,4,90.67,5.73
90033,IVORY SHELL HEART EARRINGS,2,1,1,5.1,2.55
90035A,"PEARL & SHELL 42""NECKL. GREEN",4,2,1,43.0,10.75
90035C,"PEARL & SHELL 42""NECKL. IVORY",2,1,1,21.5,10.75
90036A,FLOWER GARLAND NECKLACE RED,6,4,3,47.7,7.95
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",4,2,2,31.8,7.95
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",6,2,2,47.7,7.95
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",11,4,4,87.45,7.95
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",7,5,4,55.650000000000006,7.95
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",4,1,1,31.8,7.95
90037B,TINY CRYSTAL BRACELET GREEN,6,1,1,15.299999999999999,2.55
90038A,GLASS AND PAINTED BEADS BRACELET TO,6,1,1,22.5,3.75
90038B,GLASS AND PAINTED BEADS BRACELET OL,6,1,1,22.5,3.75
90038C,GLASS AND BEADS BRACELET IVORY,6,1,1,22.5,3.75
90039A,FIRE POLISHED GLASS BRACELET RED,6,1,1,22.5,3.75
90039B,FIRE POLISHED GLASS BRACELET MONTAN,6,1,1,22.5,3.75
90039C,FIRE POLISHED GLASS BRACELET BLACK,1,1,1,3.75,3.75
90039D,FIRE POLISHED GLASS BRACELET GREEN,14,2,2,52.5,3.75
90040A,MURANO STYLE GLASS BRACELET RED,6,2,2,21.0,3.5
90040B,MURANO STYLE GLASS BRACELET BLACK,4,2,2,14.0,3.5
90040C,MURANO STYLE GLASS BRACELET GOLD,7,3,3,24.5,3.5
90041,PEARL AND CHERRY QUARTZ BRACLET,2,1,1,7.0,3.5
90042A,FRESHWATER PEARL BRACELET GOLD,3,2,1,7.6499999999999995,2.55
90043,COPPER AND BRASS BAG CHARM,4,2,2,24.810000000000002,7.455
90046,WHITE WITH METAL BAG CHARM,3,1,1,14.850000000000001,4.95
90048,GREEN WITH METAL BAG CHARM,3,1,1,14.850000000000001,4.95
90049,IVORY GOLD METAL BAG CHARM,5,3,2,34.77,8.290000000000001
90050,CRACKED GLAZE NECKLACE IVORY,4,3,2,27.800000000000004,6.95
90051,CRACKED GLAZE NECKLACE RED,6,3,3,41.7,6.95
90054,CRACKED GLAZE EARRINGS RED,1,1,1,2.55,2.55
90055,CRACKED GLAZE EARRINGS BROWN,1,1,1,2.55,2.55
90057,DIAMANTE RING ASSORTED IN BOX.,1008,22,21,1311.3600000000001,1.3472727272727274
90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,288,8,7,109.44,0.38
90058B,CRYSTAL STUD EARRINGS ASSORTED COL,576,16,15,218.88,0.38
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,0,2,1,0.0,1.65
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,3,4,3,4.950000000000001,1.65
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,2,4,3,3.3000000000000003,1.65
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,0,2,1,0.0,1.65
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,4,4,3,6.6,1.65
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,3,4,3,4.950000000000001,1.65
90060B,FIRE POLISHED GLASS NECKL GOLD,1,1,1,5.95,5.95
90060D,FIRE POLISHED GLASS NECKL BRONZE,3,3,3,17.85,5.95
90062,CARNIVAL BRACELET,19,7,6,242.25,12.75
90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,11,7,7,93.5,8.5
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,8,5,5,68.0,8.5
90064A,WHITE VINTAGE CRYSTAL EARRINGS,7,3,3,26.25,3.75
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,10,7,6,37.5,3.75
90065A,WHITE VINTAGE CRYSTAL BRACELET,6,3,3,40.5,6.75
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,1,1,1,6.75,6.75
90067A,PINK VINTAGE VICTORIAN EARRINGS,10,3,3,29.500000000000004,2.9500000000000006
90069,RUBY GLASS CLUSTER NECKLACE,2,1,1,15.0,7.5
90070,RUBY GLASS CLUSTER BRACELET,5,4,3,29.75,5.95
90071,RUBY GLASS CLUSTER EARRINGS,1,1,1,1.25,1.25
90072,RUBY DROP CHANDELIER EARRINGS,10,3,2,37.5,3.75
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,13,4,4,64.35000000000001,4.95
90074,BLACK DIAMOND CLUSTER NECKLACE,2,1,1,17.9,8.95
90076,MONTANA DIAMOND CLUSTER EARRINGS,5,2,1,12.75,2.55
90078,PINK/WHITE GLASS DEMI CHOKER,2,1,1,15.0,7.5
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,5,2,2,24.75,4.95
90081A,LILY BROOCH AMETHYST COLOUR,15,8,7,74.25,4.95
90081C,LILY BROOCH OLIVE COLOUR,11,6,6,54.45,4.95
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,21,10,8,133.35,6.35
90082B,DIAMANTE BOW BROOCH RED COLOUR,25,10,8,158.75,6.35
90082D,DIAMANTE BOW BROOCH BLACK COLOUR,7,4,4,44.449999999999996,6.35
90083,CRYSTAL CZECH CROSS PHONE CHARM,19,4,2,13.69,1.27
90084,PINK CRYSTAL GUITAR PHONE CHARM,1,1,1,0.85,0.85
90085,CRYSTAL STILETTO PHONE CHARM,24,2,2,20.4,0.85
90086,CRYSTAL FROG PHONE CHARM,85,11,5,49.93,1.2863636363636362
90087,CRYSTAL SEA HORSE PHONE CHARM,90,8,4,33.66,1.1724999999999999
90089,PINK CRYSTAL SKULL PHONE CHARM,13,2,2,2.47,0.19
90093,CLEAR CRYSTAL STAR PHONE CHARM,47,6,5,20.39,0.89
90094,NECKLACE+BRACELET SET FRUIT SALAD,13,12,12,33.15,2.55
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,8,3,3,20.4,2.55
90098,NECKLACE+BRACELET PINK BUTTERFLY,22,10,9,56.099999999999994,2.55
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,20,13,12,51.0,2.55
90100,NECKLACE+BRACELET SET PINK DAISY,1,1,1,2.55,2.55
90101,WHITE FRANGIPANI NECKLACE,9,5,3,22.95,2.55
90102,WHITE FRANGIPANI HAIR CLIP,10,1,1,8.5,0.85
90103,PURPLE FRANGIPANI NECKLACE,8,2,2,20.4,2.55
90104,PURPLE FRANGIPANI HAIRCLIP,1,1,1,0.85,0.85
90108,BLUE BLOSSOM HAIR CLIP,54,7,6,56.7,1.05
90114,SUMMER DAISIES BAG CHARM,66,11,11,168.29999999999998,2.55
90116,FRUIT SALAD BAG CHARM,16,3,3,27.04,1.6900000000000002
90118,PINK DAISY BAG CHARM,0,2,1,0.0,2.55
90119,METALIC LEAVES BAG CHARMS,59,15,3,145.76999999999998,2.472
90120B,BLUE MURANO TWIST BRACELET,20,5,5,85.0,4.25
90120C,GREEN MURANO TWIST BRACELET,31,7,6,131.75,4.25
90120D,WHITE MURANO TWIST BRACELET,2,2,2,8.5,4.25
90122A,PINK CRYSTAL+GLASS BRACELET,8,3,3,39.6,4.95
90122B,JADE CRYSTAL+GLASS BRACELET,1,1,1,4.95,4.95
90122C,TURQUOISE CRYSTAL+GLASS BRACELET,17,5,3,84.15,4.95
90123A,PINK HEART OF GLASS BRACELET,14,8,8,83.3,5.95
90123B,TURQUOISE HEART OF GLASS BRACELET,8,4,4,47.6,5.95
90123C,GREEN HEART OF GLASS BRACELET,13,5,5,77.35,5.95
90123D,WHITE HEART OF GLASS BRACELET,3,2,2,17.85,5.95
90124A,PINK MURANO TWIST NECKLACE,6,4,4,59.699999999999996,9.95
90124B,BLUE MURANO TWIST NECKLACE,4,3,3,39.8,9.95
90124C,GREEN MURANO TWIST NECKLACE,7,4,4,69.64999999999999,9.95
90125A,PINK BERTIE GLASS BEAD BAG CHARM,109,6,4,93.89999999999999,1.0583333333333333
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,19,3,3,24.9,1.6833333333333336
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,73,3,2,63.3,1.2666666666666666
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,74,5,3,65.39999999999999,1.35
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,1,1,1,2.1,2.1
90128B,BLUE LEAVES AND BEADS PHONE CHARM,1,1,1,1.25,1.25
90129A,PINK GLASS TASSLE BAG CHARM,7,3,3,20.650000000000002,2.9500000000000006
90129B,TURQUOISE GLASS TASSLE BAG CHARM,21,6,6,61.95000000000001,2.9500000000000006
90129C,GREEN GLASS TASSLE BAG CHARM,17,6,6,50.150000000000006,2.9500000000000006
90129D,AMBER GLASS TASSLE BAG CHARM,8,2,2,23.6,2.95
90129E,PURPLE GLASS TASSLE BAG CHARM,6,1,1,17.700000000000003,2.95
